donor_id,acceptor_id,donor_smiles,acceptor_smiles,source_pair_id,new_scaffold_split,orientation,class_pair,donor_canon,acceptor_canon,new_scaffold_split_721
UQDKRXGUIOCKCI-GXSJLCMTSA-N,NEKSVHMEGJHANR-UHFFFAOYSA-N,COC1=CC=C(C=C1)[C@H]2C[C@H]2C=O,CC1=CC(=C(C(=O)N1C)C=O)N(CC=C)CC=C,CBZ3-P-8A097A306EC2E982,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,COc1ccc([C@H]2C[C@H]2C=O)cc1,C=CCN(CC=C)c1cc(C)n(C)c(=O)c1C=O,train
JETOMLWRRLVMDY-UHFFFAOYSA-N,ZQWXYVFCRRHRFY-UHFFFAOYSA-N,C1COCCC1C(C=O)C2=CC=C(C=C2)F,CC1=C(SC2=CC=CC(=C12)F)C=O,CBZ3-P-FABBBB562D64258A,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,O=CC(c1ccc(F)cc1)C1CCOCC1,Cc1c(C=O)sc2cccc(F)c12,train
ZQWXYVFCRRHRFY-UHFFFAOYSA-N,JETOMLWRRLVMDY-UHFFFAOYSA-N,CC1=C(SC2=CC=CC(=C12)F)C=O,C1COCCC1C(C=O)C2=CC=C(C=C2)F,CBZ3-P-FABBBB562D64258A,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,Cc1c(C=O)sc2cccc(F)c12,O=CC(c1ccc(F)cc1)C1CCOCC1,train
GQJWSMOFPBICPI-UHFFFAOYSA-N,YWHOWNQGRNABLR-UHFFFAOYSA-N,CC1=CC(=C(C=C1NC2=C(C(=NC(=N2)C)Cl)C=O)F)Br,CC(C=O)C1=CC=C(C=C1)C2=C(C=C(C=C2)Br)F,CBZ3-P-ACFCBEFEB938BF04,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,Cc1nc(Cl)c(C=O)c(Nc2cc(F)c(Br)cc2C)n1,CC(C=O)c1ccc(-c2ccc(Br)cc2F)cc1,train
YWHOWNQGRNABLR-UHFFFAOYSA-N,GQJWSMOFPBICPI-UHFFFAOYSA-N,CC(C=O)C1=CC=C(C=C1)C2=C(C=C(C=C2)Br)F,CC1=CC(=C(C=C1NC2=C(C(=NC(=N2)C)Cl)C=O)F)Br,CBZ3-P-ACFCBEFEB938BF04,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,CC(C=O)c1ccc(-c2ccc(Br)cc2F)cc1,Cc1nc(Cl)c(C=O)c(Nc2cc(F)c(Br)cc2C)n1,train
BCEUHQFYRSSZDN-UHFFFAOYSA-N,QNTJBVIFZUJKAX-UHFFFAOYSA-N,CC1=CC(=NC=C1C(C2=C(C=CC(=C2)F)F)SC3=CC=C(C=C3)OC)C=O,CC1=CC=C(C=C1)OC2=CC=CC=C2S(=O)(=O)NC(CC(=O)O)C=O,CBZ3-P-5093C5F05AC9D209,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,COc1ccc(SC(c2cnc(C=O)cc2C)c2cc(F)ccc2F)cc1,Cc1ccc(Oc2ccccc2S(=O)(=O)NC(C=O)CC(=O)O)cc1,train
QNTJBVIFZUJKAX-UHFFFAOYSA-N,BCEUHQFYRSSZDN-UHFFFAOYSA-N,CC1=CC=C(C=C1)OC2=CC=CC=C2S(=O)(=O)NC(CC(=O)O)C=O,CC1=CC(=NC=C1C(C2=C(C=CC(=C2)F)F)SC3=CC=C(C=C3)OC)C=O,CBZ3-P-5093C5F05AC9D209,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,Cc1ccc(Oc2ccccc2S(=O)(=O)NC(C=O)CC(=O)O)cc1,COc1ccc(SC(c2cnc(C=O)cc2C)c2cc(F)ccc2F)cc1,train
ARDBEZFTUVBDOJ-UHFFFAOYSA-N,PEDYLQXRKNBUET-UHFFFAOYSA-N,CC1(CO1)C=O,COC1=C(C(=NC=C1Br)C(F)F)C=O,CBZ3-P-6C40895C9E96763C,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,CC1(C=O)CO1,COc1c(Br)cnc(C(F)F)c1C=O,mixed
PEDYLQXRKNBUET-UHFFFAOYSA-N,ARDBEZFTUVBDOJ-UHFFFAOYSA-N,COC1=C(C(=NC=C1Br)C(F)F)C=O,CC1(CO1)C=O,CBZ3-P-6C40895C9E96763C,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,COc1c(Br)cnc(C(F)F)c1C=O,CC1(C=O)CO1,mixed
CHLOQSHJRKEAHY-UHFFFAOYSA-N,NYZAPRAIVYQLHM-JTQLQIEISA-N,C#CC1=C(C=C(C=C1)C2=CC=C(O2)C=O)F,CCOC(=O)[C@H](CCC=O)N1C=CC=C1,CBZ3-P-B44CADE5A6AFDFE3,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,C#Cc1ccc(-c2ccc(C=O)o2)cc1F,CCOC(=O)[C@H](CCC=O)n1cccc1,train
NYZAPRAIVYQLHM-JTQLQIEISA-N,CHLOQSHJRKEAHY-UHFFFAOYSA-N,CCOC(=O)[C@H](CCC=O)N1C=CC=C1,C#CC1=C(C=C(C=C1)C2=CC=C(O2)C=O)F,CBZ3-P-B44CADE5A6AFDFE3,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,CCOC(=O)[C@H](CCC=O)n1cccc1,C#Cc1ccc(-c2ccc(C=O)o2)cc1F,train
SBXMOSVYAKUSER-UHFFFAOYSA-N,YAFNYXMBAKCMCF-UHFFFAOYSA-N,C1=C(C(=C(C(=N1)I)C(F)F)C=O)F,CC1=CC(=C(C=C1)O)C(CC=O)C2=CC=CC=C2,CBZ3-P-9DF75604ED5C23D0,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,O=Cc1c(F)cnc(I)c1C(F)F,Cc1ccc(O)c(C(CC=O)c2ccccc2)c1,train
YAFNYXMBAKCMCF-UHFFFAOYSA-N,SBXMOSVYAKUSER-UHFFFAOYSA-N,CC1=CC(=C(C=C1)O)C(CC=O)C2=CC=CC=C2,C1=C(C(=C(C(=N1)I)C(F)F)C=O)F,CBZ3-P-9DF75604ED5C23D0,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,Cc1ccc(O)c(C(CC=O)c2ccccc2)c1,O=Cc1c(F)cnc(I)c1C(F)F,train
RLJOEKDODPUDSA-UHFFFAOYSA-N,XFIUYIJYDVSEBN-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC(C(C=C2)(OC(F)(F)F)Cl)C=O,CC1CN(C(=O)C2=C(C=NN12)C=O)C3=CC(=C(C=C3)C(F)(F)F)C,CBZ3-P-BE2EF4E760F554DF,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,O=CC1C=C(c2ccccc2)C=CC1(Cl)OC(F)(F)F,Cc1cc(N2CC(C)n3ncc(C=O)c3C2=O)ccc1C(F)(F)F,mixed
XFIUYIJYDVSEBN-UHFFFAOYSA-N,RLJOEKDODPUDSA-UHFFFAOYSA-N,CC1CN(C(=O)C2=C(C=NN12)C=O)C3=CC(=C(C=C3)C(F)(F)F)C,C1=CC=C(C=C1)C2=CC(C(C=C2)(OC(F)(F)F)Cl)C=O,CBZ3-P-BE2EF4E760F554DF,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,Cc1cc(N2CC(C)n3ncc(C=O)c3C2=O)ccc1C(F)(F)F,O=CC1C=C(c2ccccc2)C=CC1(Cl)OC(F)(F)F,mixed
CJNZLVCVNSIFGQ-UHFFFAOYSA-N,SIXBABMGEVZGKD-UHFFFAOYSA-N,CC1=CC(=C(N1C2=CC(=C(C(=C2)Cl)F)Cl)C)C=O,CC(=O)CC1C(C1(C)C)C=O,CBZ3-P-A9D6DE1ED7788AB7,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,Cc1cc(C=O)c(C)n1-c1cc(Cl)c(F)c(Cl)c1,CC(=O)CC1C(C=O)C1(C)C,train
SIXBABMGEVZGKD-UHFFFAOYSA-N,CJNZLVCVNSIFGQ-UHFFFAOYSA-N,CC(=O)CC1C(C1(C)C)C=O,CC1=CC(=C(N1C2=CC(=C(C(=C2)Cl)F)Cl)C)C=O,CBZ3-P-A9D6DE1ED7788AB7,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,CC(=O)CC1C(C=O)C1(C)C,Cc1cc(C=O)c(C)n1-c1cc(Cl)c(F)c(Cl)c1,train
HNLOTQJJGQNFHJ-UHFFFAOYSA-N,NEUDWZQUGOZUPZ-UHFFFAOYSA-N,CN1CCN(C(=O)C1)CC2=C(N=C(C=C2)N(C)C(=O)NC3=NC=C(C(=C3)Cl)C#N)C=O,CC(C=O)C1CCC2=C1C(=CC=C2)F,CBZ3-P-FC0E11A38F7F7F6F,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,CN1CCN(Cc2ccc(N(C)C(=O)Nc3cc(Cl)c(C#N)cn3)nc2C=O)C(=O)C1,CC(C=O)C1CCc2cccc(F)c21,train
NEUDWZQUGOZUPZ-UHFFFAOYSA-N,HNLOTQJJGQNFHJ-UHFFFAOYSA-N,CC(C=O)C1CCC2=C1C(=CC=C2)F,CN1CCN(C(=O)C1)CC2=C(N=C(C=C2)N(C)C(=O)NC3=NC=C(C(=C3)Cl)C#N)C=O,CBZ3-P-FC0E11A38F7F7F6F,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,CC(C=O)C1CCc2cccc(F)c21,CN1CCN(Cc2ccc(N(C)C(=O)Nc3cc(Cl)c(C#N)cn3)nc2C=O)C(=O)C1,train
HZAQQNLLJBVOJM-UHFFFAOYSA-N,WDLLEDIPYRBAQW-UHFFFAOYSA-N,CSC1=NC(=C(C(=N1)NC2=C(C=CC=C2F)F)C=O)C3=C(C=C(C=C3)F)CN,CC1C(C(CO1)(C2=CC=CC=C2F)NC(=O)OC(C)(C)C)C=O,CBZ3-P-8D87BF1899A99504,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,CSc1nc(Nc2c(F)cccc2F)c(C=O)c(-c2ccc(F)cc2CN)n1,CC1OCC(NC(=O)OC(C)(C)C)(c2ccccc2F)C1C=O,mixed
WDLLEDIPYRBAQW-UHFFFAOYSA-N,HZAQQNLLJBVOJM-UHFFFAOYSA-N,CC1C(C(CO1)(C2=CC=CC=C2F)NC(=O)OC(C)(C)C)C=O,CSC1=NC(=C(C(=N1)NC2=C(C=CC=C2F)F)C=O)C3=C(C=C(C=C3)F)CN,CBZ3-P-8D87BF1899A99504,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,CC1OCC(NC(=O)OC(C)(C)C)(c2ccccc2F)C1C=O,CSc1nc(Nc2c(F)cccc2F)c(C=O)c(-c2ccc(F)cc2CN)n1,mixed
GQEGMDWVLLDNQC-UHFFFAOYSA-N,WVCFFTMRSUBABJ-UHFFFAOYSA-N,COC1(CCC(CC1)C=O)OC,CC1=C2C(=C(NC2=C(C=C1)OC)C(F)(F)F)C=O,CBZ3-P-C48D6E756C997730,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,COC1(OC)CCC(C=O)CC1,COc1ccc(C)c2c(C=O)c(C(F)(F)F)[nH]c12,train
WVCFFTMRSUBABJ-UHFFFAOYSA-N,GQEGMDWVLLDNQC-UHFFFAOYSA-N,CC1=C2C(=C(NC2=C(C=C1)OC)C(F)(F)F)C=O,COC1(CCC(CC1)C=O)OC,CBZ3-P-C48D6E756C997730,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,COc1ccc(C)c2c(C=O)c(C(F)(F)F)[nH]c12,COC1(OC)CCC(C=O)CC1,train
JSDKAGAAOMNKFJ-UHFFFAOYSA-N,LBTDRXDPUNYTLV-UHFFFAOYSA-N,C1=CC=C(C(=C1)C(F)(F)F)N2C=CC(=C(C2=O)C=O)I,C1=C(C=C(C(=C1[N+](=O)[O-])F)F)CCC=O,CBZ3-P-21DD5264F69530D8,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,O=Cc1c(I)ccn(-c2ccccc2C(F)(F)F)c1=O,O=CCCc1cc(F)c(F)c([N+](=O)[O-])c1,mixed
LBTDRXDPUNYTLV-UHFFFAOYSA-N,JSDKAGAAOMNKFJ-UHFFFAOYSA-N,C1=C(C=C(C(=C1[N+](=O)[O-])F)F)CCC=O,C1=CC=C(C(=C1)C(F)(F)F)N2C=CC(=C(C2=O)C=O)I,CBZ3-P-21DD5264F69530D8,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,O=CCCc1cc(F)c(F)c([N+](=O)[O-])c1,O=Cc1c(I)ccn(-c2ccccc2C(F)(F)F)c1=O,mixed
AIFBKSGZBRGQJE-UHFFFAOYSA-N,VNNXTFCGRASNBM-UHFFFAOYSA-N,C1C(CO1)CC=O,COC1=C(C(=O)N(C2=CC=CC=C21)CC3=CC=CC=C3)C=O,CBZ3-P-5EA2EF91CA636B9E,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,O=CCC1COC1,COc1c(C=O)c(=O)n(Cc2ccccc2)c2ccccc12,mixed
VNNXTFCGRASNBM-UHFFFAOYSA-N,AIFBKSGZBRGQJE-UHFFFAOYSA-N,COC1=C(C(=O)N(C2=CC=CC=C21)CC3=CC=CC=C3)C=O,C1C(CO1)CC=O,CBZ3-P-5EA2EF91CA636B9E,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,COc1c(C=O)c(=O)n(Cc2ccccc2)c2ccccc12,O=CCC1COC1,mixed
KAFGXEHIAQQDAY-UHFFFAOYSA-N,SKXGVISNZUSCNG-UHFFFAOYSA-N,C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C=O,C1=CC=C(C=C1)CC2=CC(=C(C=C2)OCCC=O)Cl,CBZ3-P-6A437BC57C09FD95,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,O=Cc1cc(-c2ccc(Cl)cc2)nn(-c2cccc(F)c2)c1=O,O=CCCOc1ccc(Cc2ccccc2)cc1Cl,mixed
SKXGVISNZUSCNG-UHFFFAOYSA-N,KAFGXEHIAQQDAY-UHFFFAOYSA-N,C1=CC=C(C=C1)CC2=CC(=C(C=C2)OCCC=O)Cl,C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C=O,CBZ3-P-6A437BC57C09FD95,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,O=CCCOc1ccc(Cc2ccccc2)cc1Cl,O=Cc1cc(-c2ccc(Cl)cc2)nn(-c2cccc(F)c2)c1=O,mixed
XBDFSLWZORPMMA-UHFFFAOYSA-N,ZWROVCKEWAWTEI-UHFFFAOYSA-N,CC1=NN(C(=C1C=O)OCC#C)C2=CC=CC=C2,C1=CC(=C(C=C1Br)F)C=CC=CC(=O)CC=O,CBZ3-P-0AC365D37BB6EBD4,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,C#CCOc1c(C=O)c(C)nn1-c1ccccc1,O=CCC(=O)C=CC=Cc1ccc(Br)cc1F,train
ZWROVCKEWAWTEI-UHFFFAOYSA-N,XBDFSLWZORPMMA-UHFFFAOYSA-N,C1=CC(=C(C=C1Br)F)C=CC=CC(=O)CC=O,CC1=NN(C(=C1C=O)OCC#C)C2=CC=CC=C2,CBZ3-P-0AC365D37BB6EBD4,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,O=CCC(=O)C=CC=Cc1ccc(Br)cc1F,C#CCOc1c(C=O)c(C)nn1-c1ccccc1,train
YCCMBBRIQKYQNE-UHFFFAOYSA-N,YWBXIPTVEYDMMT-UHFFFAOYSA-N,CCC(C)N1C=C(C(=N1)C)C=O,COC1=C(C=C(C=C1)C(C=O)(F)F)Br,CBZ3-P-12564521BD5A4747,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,CCC(C)n1cc(C=O)c(C)n1,COc1ccc(C(F)(F)C=O)cc1Br,train
YWBXIPTVEYDMMT-UHFFFAOYSA-N,YCCMBBRIQKYQNE-UHFFFAOYSA-N,COC1=C(C=C(C=C1)C(C=O)(F)F)Br,CCC(C)N1C=C(C(=N1)C)C=O,CBZ3-P-12564521BD5A4747,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,COc1ccc(C(F)(F)C=O)cc1Br,CCC(C)n1cc(C=O)c(C)n1,train
GWNXIEMSPDHIML-UHFFFAOYSA-N,WJHNPVMSLFCBGU-UHFFFAOYSA-N,CN(C)CCSC1=NC(=NC2=CC=CC=C21)C3=C(C4=CC=CC=C4N3)C=O,C1=CC=C(C=C1)CCCCCCC=O,CBZ3-P-1E96A3BDC331D21E,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,CN(C)CCSc1nc(-c2[nH]c3ccccc3c2C=O)nc2ccccc12,O=CCCCCCCc1ccccc1,mixed
WJHNPVMSLFCBGU-UHFFFAOYSA-N,GWNXIEMSPDHIML-UHFFFAOYSA-N,C1=CC=C(C=C1)CCCCCCC=O,CN(C)CCSC1=NC(=NC2=CC=CC=C21)C3=C(C4=CC=CC=C4N3)C=O,CBZ3-P-1E96A3BDC331D21E,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,O=CCCCCCCc1ccccc1,CN(C)CCSc1nc(-c2[nH]c3ccccc3c2C=O)nc2ccccc12,mixed
BFBXVQDPVTVUCM-UHFFFAOYSA-N,HMCDVTTYMNOJAC-UHFFFAOYSA-N,CC1=C(C=CN2C1=NN=C2C(F)F)C=O,CC1=CC=C(CC1)C(C=O)(F)F,CBZ3-P-673D744ED5187A4B,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,Cc1c(C=O)ccn2c(C(F)F)nnc12,CC1=CC=C(C(F)(F)C=O)CC1,mixed
HMCDVTTYMNOJAC-UHFFFAOYSA-N,BFBXVQDPVTVUCM-UHFFFAOYSA-N,CC1=CC=C(CC1)C(C=O)(F)F,CC1=C(C=CN2C1=NN=C2C(F)F)C=O,CBZ3-P-673D744ED5187A4B,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,CC1=CC=C(C(F)(F)C=O)CC1,Cc1c(C=O)ccn2c(C(F)F)nnc12,mixed
BZZQFKILZRUYHU-UHFFFAOYSA-N,ODULZPPCXSTHDT-UHFFFAOYSA-N,CN1C=C(C2=C(C1=O)NC(=C2)C=O)C3=C(C=CC(=C3)S(=O)(=O)C)OC4=C(C=C(C=C4)F)F,CC(=CCCC(=C)CC=O)C,CBZ3-P-49970FC4D82DF708,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2cc(C=O)[nH]c2c1=O,C=C(CC=O)CCC=C(C)C,mixed
ODULZPPCXSTHDT-UHFFFAOYSA-N,BZZQFKILZRUYHU-UHFFFAOYSA-N,CC(=CCCC(=C)CC=O)C,CN1C=C(C2=C(C1=O)NC(=C2)C=O)C3=C(C=CC(=C3)S(=O)(=O)C)OC4=C(C=C(C=C4)F)F,CBZ3-P-49970FC4D82DF708,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,C=C(CC=O)CCC=C(C)C,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2cc(C=O)[nH]c2c1=O,mixed
WBEAURSGLHRHFR-UHFFFAOYSA-N,YPNOCSHNEXPNTH-UHFFFAOYSA-N,C1=CC(=C(C(=C1)C(=O)O)OC(F)F)CCC=O,CCCN1C(=C(C(=N1)C)C=O)C,CBZ3-P-76B04D9E53B93D7D,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,O=CCCc1cccc(C(=O)O)c1OC(F)F,CCCn1nc(C)c(C=O)c1C,train
YPNOCSHNEXPNTH-UHFFFAOYSA-N,WBEAURSGLHRHFR-UHFFFAOYSA-N,CCCN1C(=C(C(=N1)C)C=O)C,C1=CC(=C(C(=C1)C(=O)O)OC(F)F)CCC=O,CBZ3-P-76B04D9E53B93D7D,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,CCCn1nc(C)c(C=O)c1C,O=CCCc1cccc(C(=O)O)c1OC(F)F,train
DVOZYSLZMGRUOZ-UHFFFAOYSA-N,USVLEZDHOQDMIM-UHFFFAOYSA-N,C1COCCN1CC(C=O)NC2=NC(=NC(=C2)C(=O)N)C3=CC=C(C=C3)OC4=CC=C(C=C4)F,C1=CC(=CC=C1C2=NC=C(C(=C2)C=O)F)F,CBZ3-P-35885F65AD478443,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,NC(=O)c1cc(NC(C=O)CN2CCOCC2)nc(-c2ccc(Oc3ccc(F)cc3)cc2)n1,O=Cc1cc(-c2ccc(F)cc2)ncc1F,mixed
USVLEZDHOQDMIM-UHFFFAOYSA-N,DVOZYSLZMGRUOZ-UHFFFAOYSA-N,C1=CC(=CC=C1C2=NC=C(C(=C2)C=O)F)F,C1COCCN1CC(C=O)NC2=NC(=NC(=C2)C(=O)N)C3=CC=C(C=C3)OC4=CC=C(C=C4)F,CBZ3-P-35885F65AD478443,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,O=Cc1cc(-c2ccc(F)cc2)ncc1F,NC(=O)c1cc(NC(C=O)CN2CCOCC2)nc(-c2ccc(Oc3ccc(F)cc3)cc2)n1,mixed
JEBNYQAVAKGKDX-UHFFFAOYSA-N,VOYTXEYMCYIKLA-UHFFFAOYSA-N,C1=CC=C(C(=C1)COC2=CN=C(C=C2)C=O)F,C1=CSC(=C1CC=O)C(F)(F)F,CBZ3-P-6ACBF97CEEC3F496,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,O=Cc1ccc(OCc2ccccc2F)cn1,O=CCc1ccsc1C(F)(F)F,mixed
VOYTXEYMCYIKLA-UHFFFAOYSA-N,JEBNYQAVAKGKDX-UHFFFAOYSA-N,C1=CSC(=C1CC=O)C(F)(F)F,C1=CC=C(C(=C1)COC2=CN=C(C=C2)C=O)F,CBZ3-P-6ACBF97CEEC3F496,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,O=CCc1ccsc1C(F)(F)F,O=Cc1ccc(OCc2ccccc2F)cn1,mixed
HEYJAEGQOINZHX-UHFFFAOYSA-N,QVCOWRIZUHEQII-UHFFFAOYSA-N,CC(C1=C(C(C2=C(O1)C=CC(=C2)F)C=O)C3=CC(=CC=C3)F)N4C=NC5=C(N=CN=C54)N,CC1=C(N=C(C=C1C=O)N)C(F)F,CBZ3-P-5DEA12F0550EB3AB,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,CC(C1=C(c2cccc(F)c2)C(C=O)c2cc(F)ccc2O1)n1cnc2c(N)ncnc21,Cc1c(C=O)cc(N)nc1C(F)F,mixed
QVCOWRIZUHEQII-UHFFFAOYSA-N,HEYJAEGQOINZHX-UHFFFAOYSA-N,CC1=C(N=C(C=C1C=O)N)C(F)F,CC(C1=C(C(C2=C(O1)C=CC(=C2)F)C=O)C3=CC(=CC=C3)F)N4C=NC5=C(N=CN=C54)N,CBZ3-P-5DEA12F0550EB3AB,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,Cc1c(C=O)cc(N)nc1C(F)F,CC(C1=C(c2cccc(F)c2)C(C=O)c2cc(F)ccc2O1)n1cnc2c(N)ncnc21,mixed
IBFDQVZPWHOZOW-UHFFFAOYSA-N,PHLYHSGWYMZKLQ-UHFFFAOYSA-N,C1CCC(C1)C2=C(C3=C(N2)C(=CC=C3)F)C=O,CC1=C(C=C(C=C1)C(C)(CC=O)O)F,CBZ3-P-89BB999D44E69F66,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,O=Cc1c(C2CCCC2)[nH]c2c(F)cccc12,Cc1ccc(C(C)(O)CC=O)cc1F,mixed
PHLYHSGWYMZKLQ-UHFFFAOYSA-N,IBFDQVZPWHOZOW-UHFFFAOYSA-N,CC1=C(C=C(C=C1)C(C)(CC=O)O)F,C1CCC(C1)C2=C(C3=C(N2)C(=CC=C3)F)C=O,CBZ3-P-89BB999D44E69F66,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,Cc1ccc(C(C)(O)CC=O)cc1F,O=Cc1c(C2CCCC2)[nH]c2c(F)cccc12,mixed
ABABZXRMQLDWSA-KIYNQFGBSA-N,NRCCCHSGVWLDHV-UHFFFAOYSA-N,C1=CN=C(N1)C(=O)N[C@@H](CCCCN)C(=O)NC(CCCN=C(N)N)C=O,C1=CN2C=C(C=C(C2=N1)C=O)C(F)(F)F,CBZ3-P-53A92614970857FD,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,NCCCC[C@H](NC(=O)c1ncc[nH]1)C(=O)NC(C=O)CCCN=C(N)N,O=Cc1cc(C(F)(F)F)cn2ccnc12,train
NRCCCHSGVWLDHV-UHFFFAOYSA-N,ABABZXRMQLDWSA-KIYNQFGBSA-N,C1=CN2C=C(C=C(C2=N1)C=O)C(F)(F)F,C1=CN=C(N1)C(=O)N[C@@H](CCCCN)C(=O)NC(CCCN=C(N)N)C=O,CBZ3-P-53A92614970857FD,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,O=Cc1cc(C(F)(F)F)cn2ccnc12,NCCCC[C@H](NC(=O)c1ncc[nH]1)C(=O)NC(C=O)CCCN=C(N)N,train
AWFIVARAENOBMT-UHFFFAOYSA-N,UWHJGSVKWBLVLI-UHFFFAOYSA-N,C1=CC=C(C=C1)CC2=NC(=C(O2)O)C=O,C(CC=N)CC=O,CBZ3-P-748D976A17961221,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,O=Cc1nc(Cc2ccccc2)oc1O,N=CCCCC=O,mixed
UWHJGSVKWBLVLI-UHFFFAOYSA-N,AWFIVARAENOBMT-UHFFFAOYSA-N,C(CC=N)CC=O,C1=CC=C(C=C1)CC2=NC(=C(O2)O)C=O,CBZ3-P-748D976A17961221,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,N=CCCCC=O,O=Cc1nc(Cc2ccccc2)oc1O,mixed
NKVOKIOCSNSLLA-UHFFFAOYSA-N,WNLIXJFYXIPAIA-WNAICYPDSA-N,COC1=NC(=CC(=C1O)OC(F)(F)F)C=O,C[C@H]([C@@H]1[C@@H](C[C@@H]2CC(=O)CC(=C)C2[C@@H]1/C=C/C3=NC=C(C=C3)C4=CC(=CC=C4)F)C=O)O,CBZ3-P-729EE490DCD7353A,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,COc1nc(C=O)cc(OC(F)(F)F)c1O,C=C1CC(=O)C[C@H]2C[C@@H](C=O)[C@@H]([C@@H](C)O)[C@@H](/C=C/c3ccc(-c4cccc(F)c4)cn3)C12,mixed
WNLIXJFYXIPAIA-WNAICYPDSA-N,NKVOKIOCSNSLLA-UHFFFAOYSA-N,C[C@H]([C@@H]1[C@@H](C[C@@H]2CC(=O)CC(=C)C2[C@@H]1/C=C/C3=NC=C(C=C3)C4=CC(=CC=C4)F)C=O)O,COC1=NC(=CC(=C1O)OC(F)(F)F)C=O,CBZ3-P-729EE490DCD7353A,train,B_donor_A_acceptor,aliphatic__aromatic_hetero,C=C1CC(=O)C[C@H]2C[C@@H](C=O)[C@@H]([C@@H](C)O)[C@@H](/C=C/c3ccc(-c4cccc(F)c4)cn3)C12,COc1nc(C=O)cc(OC(F)(F)F)c1O,mixed
DQUIKUISLKXFRT-UHFFFAOYSA-N,IPVLGTBUFIFRQZ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=C(N=C2C3=CC=C(C=C3)F)Cl)C=O,COC1=C(C=C(C=C1)C(C=O)(F)F)O,CBZ3-P-FDAC05613C4FDEBA,train,A_donor_B_acceptor,aliphatic__aromatic_hetero,O=Cc1c(Cl)nc(-c2ccc(F)cc2)c2ccccc12,COc1ccc(C(F)(F)C=O)cc1O,train
