donor_id,acceptor_id,donor_smiles,acceptor_smiles,source_pair_id,new_scaffold_split,orientation,class_pair
BJHXKRCGCIRGJJ-WDMDMOOOSA-N,IWNJMRJOVNSYHZ-UHFFFAOYSA-N,CCCC[C@](C)(CC=O)/C=C/[C@](C)(CCC)C1=CC=C(C=C1)Cl,COC1=C(C=CC(=C1)[N+](=O)[O-])N2C=CC=C2C=O,CBZ3-P-C2BFAA66CC9F3705,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
IWNJMRJOVNSYHZ-UHFFFAOYSA-N,BJHXKRCGCIRGJJ-WDMDMOOOSA-N,COC1=C(C=CC(=C1)[N+](=O)[O-])N2C=CC=C2C=O,CCCC[C@](C)(CC=O)/C=C/[C@](C)(CCC)C1=CC=C(C=C1)Cl,CBZ3-P-C2BFAA66CC9F3705,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
RGITWNSUBCIWJX-UHFFFAOYSA-N,ZFMZKXIEHMLUHT-UHFFFAOYSA-N,C1=C(NC(=C(C1=O)OC(F)(F)F)I)C=O,CCS(=O)(=O)CC1=CC2=C(C=C1)C(=NCC3=CC(N(C=C32)C)C=O)C4=CC(=C(C=C4)F)OC,CBZ3-P-44DD66D4916C1FB7,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
ZFMZKXIEHMLUHT-UHFFFAOYSA-N,RGITWNSUBCIWJX-UHFFFAOYSA-N,CCS(=O)(=O)CC1=CC2=C(C=C1)C(=NCC3=CC(N(C=C32)C)C=O)C4=CC(=C(C=C4)F)OC,C1=C(NC(=C(C1=O)OC(F)(F)F)I)C=O,CBZ3-P-44DD66D4916C1FB7,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
PTQGFDXPHNRDCV-UHNVWZDZSA-N,YAEBEAMNQJFGAS-UHFFFAOYSA-N,CC1([C@@H]([C@H]1C(=O)O)C=O)C,CCCCC1=NC(=C(N1CC2=CC=CC=C2)C=O)Cl,CBZ3-P-E965FE0188CC1B70,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
YAEBEAMNQJFGAS-UHFFFAOYSA-N,PTQGFDXPHNRDCV-UHNVWZDZSA-N,CCCCC1=NC(=C(N1CC2=CC=CC=C2)C=O)Cl,CC1([C@@H]([C@H]1C(=O)O)C=O)C,CBZ3-P-E965FE0188CC1B70,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
OGUWSZHGBRNXLF-UHFFFAOYSA-N,XYXNEDFJQXXLHT-UHFFFAOYSA-N,C1=C(C=NC(=C1C=O)F)C#CCCCl,CC(CC1=CC=CC=C1)(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,CBZ3-P-FEEDDE2FB5F282C7,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
XYXNEDFJQXXLHT-UHFFFAOYSA-N,OGUWSZHGBRNXLF-UHFFFAOYSA-N,CC(CC1=CC=CC=C1)(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C1=C(C=NC(=C1C=O)F)C#CCCCl,CBZ3-P-FEEDDE2FB5F282C7,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
IFBAOKZLWYMWTE-UHFFFAOYSA-N,YVUUKBWWNKRKRB-KRWDZBQOSA-N,C1=CSC(=C1)C2=NN(C=C2C=O)C3=CC(=C(C=C3)Cl)F,CC[C@@H](C=O)N(C(=O)OC(C)(C)C)NC1=CC=CC(=C1NCC2=CC=C(C=C2)F)C(F)(F)F,CBZ3-P-02F5D76924860E16,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
YVUUKBWWNKRKRB-KRWDZBQOSA-N,IFBAOKZLWYMWTE-UHFFFAOYSA-N,CC[C@@H](C=O)N(C(=O)OC(C)(C)C)NC1=CC=CC(=C1NCC2=CC=C(C=C2)F)C(F)(F)F,C1=CSC(=C1)C2=NN(C=C2C=O)C3=CC(=C(C=C3)Cl)F,CBZ3-P-02F5D76924860E16,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
HQLDRBVPOMNCRM-UHFFFAOYSA-N,PNYVCONNTRQNFB-UHFFFAOYSA-N,COC1=CC(=C(C=C1)OC)C(C=O)F,C1=C(C(=C(N=C1OC(F)(F)F)CN)I)C=O,CBZ3-P-620E2405782B8CD6,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
PNYVCONNTRQNFB-UHFFFAOYSA-N,HQLDRBVPOMNCRM-UHFFFAOYSA-N,C1=C(C(=C(N=C1OC(F)(F)F)CN)I)C=O,COC1=CC(=C(C=C1)OC)C(C=O)F,CBZ3-P-620E2405782B8CD6,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
FQBYBZSKPXZIAH-UHFFFAOYSA-N,WXQDLRUEYZMHPC-UHFFFAOYSA-N,C1=C(C=NN1CC(F)F)C=O,CCCCCC1=CC=C(C=C1)C2=C(C(=C(C=C2)CC=O)OC)F,CBZ3-P-128FF09ACD122915,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
WXQDLRUEYZMHPC-UHFFFAOYSA-N,FQBYBZSKPXZIAH-UHFFFAOYSA-N,CCCCCC1=CC=C(C=C1)C2=C(C(=C(C=C2)CC=O)OC)F,C1=C(C=NN1CC(F)F)C=O,CBZ3-P-128FF09ACD122915,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
STOMGPQALMRXDF-UHFFFAOYSA-N,VBPQXKHPECNTKC-UHFFFAOYSA-N,C1C(C2C3=C(C1C4=C2C(=CC=C4)Cl)C=CC=C3Cl)C=O,C1=C(C(=NC(=C1Cl)C=O)C(F)F)CCl,CBZ3-P-F9CE52090B5C95F2,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
VBPQXKHPECNTKC-UHFFFAOYSA-N,STOMGPQALMRXDF-UHFFFAOYSA-N,C1=C(C(=NC(=C1Cl)C=O)C(F)F)CCl,C1C(C2C3=C(C1C4=C2C(=CC=C4)Cl)C=CC=C3Cl)C=O,CBZ3-P-F9CE52090B5C95F2,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
LLVVCZRUDWYTIH-UHFFFAOYSA-N,YBBDUTHAQPKKSK-WOPDTQHZSA-N,C1=C(C(=CN=C1C=O)C(F)F)CCl,CCS(=O)(=O)[C@H]1[C@@H]([C@@H]1C2=CC=C(C=C2)F)C=O,CBZ3-P-9CCCEC9B674DC61B,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
YBBDUTHAQPKKSK-WOPDTQHZSA-N,LLVVCZRUDWYTIH-UHFFFAOYSA-N,CCS(=O)(=O)[C@H]1[C@@H]([C@@H]1C2=CC=C(C=C2)F)C=O,C1=C(C(=CN=C1C=O)C(F)F)CCl,CBZ3-P-9CCCEC9B674DC61B,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
RYEPCRPOQLMTRP-UHFFFAOYSA-N,ZNNHWZMHVIHMTG-UHFFFAOYSA-N,C1=CC=C(C=C1)S(=O)(=O)N2C(=CC3=C2C=C(C=C3)F)C=O,CC(=O)N(C)C(CSC)C=O,CBZ3-P-C73FF71A4F12E09D,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
ZNNHWZMHVIHMTG-UHFFFAOYSA-N,RYEPCRPOQLMTRP-UHFFFAOYSA-N,CC(=O)N(C)C(CSC)C=O,C1=CC=C(C=C1)S(=O)(=O)N2C(=CC3=C2C=C(C=C3)F)C=O,CBZ3-P-C73FF71A4F12E09D,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
DETZKRFRJFJRAV-ZDUSSCGKSA-N,RESNOYHMRAGWNM-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)N([C@@H](CCC(=O)O)C=O)C(=N)N,COC1=C(C(=NC=C1OC(F)(F)F)[N+](=O)[O-])C=O,CBZ3-P-23DCDFA61A4CB9CF,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
RESNOYHMRAGWNM-UHFFFAOYSA-N,DETZKRFRJFJRAV-ZDUSSCGKSA-N,COC1=C(C(=NC=C1OC(F)(F)F)[N+](=O)[O-])C=O,C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)N([C@@H](CCC(=O)O)C=O)C(=N)N,CBZ3-P-23DCDFA61A4CB9CF,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
DSBHXCVHLZGSOH-UHFFFAOYSA-N,RMTFNDVZYPHUEF-DBRKOABJSA-N,C1=CC2=C(C=C1OC(F)F)N=C(S2)C=O,CO[C@H]([C@@H](C=O)O)[C@@H]([C@@H](CO)O)O,CBZ3-P-CB8AED664159A983,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
RMTFNDVZYPHUEF-DBRKOABJSA-N,DSBHXCVHLZGSOH-UHFFFAOYSA-N,CO[C@H]([C@@H](C=O)O)[C@@H]([C@@H](CO)O)O,C1=CC2=C(C=C1OC(F)F)N=C(S2)C=O,CBZ3-P-CB8AED664159A983,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
JSPRWSNMOZYCPT-UHFFFAOYSA-N,PEGVFGHCFYNEGF-OAHLLOKOSA-N,CC1=CC(=C(N=C1)C2=CC=CC=C2OC(F)(F)F)C=O,C[C@]1(C2=C(C=C(C=C2)F)C(=C(C1=O)C(=O)NCC=O)O)C#N,CBZ3-P-E757F88069EA9301,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
PEGVFGHCFYNEGF-OAHLLOKOSA-N,JSPRWSNMOZYCPT-UHFFFAOYSA-N,C[C@]1(C2=C(C=C(C=C2)F)C(=C(C1=O)C(=O)NCC=O)O)C#N,CC1=CC(=C(N=C1)C2=CC=CC=C2OC(F)(F)F)C=O,CBZ3-P-E757F88069EA9301,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
CPUWKGUAMXETQG-UHFFFAOYSA-N,IZWNHWRCJXDPMN-UHFFFAOYSA-N,C1=CC(=CC=C1C2=NOC(=C2CC=O)C(F)(F)F)Cl,CC1=C(C=CC(=C1)C2=C(C=CC=CC2)C3=CN4C(=NC=C4C=O)C=C3)F,CBZ3-P-316A3CFFA3CDCC1E,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
IZWNHWRCJXDPMN-UHFFFAOYSA-N,CPUWKGUAMXETQG-UHFFFAOYSA-N,CC1=C(C=CC(=C1)C2=C(C=CC=CC2)C3=CN4C(=NC=C4C=O)C=C3)F,C1=CC(=CC=C1C2=NOC(=C2CC=O)C(F)(F)F)Cl,CBZ3-P-316A3CFFA3CDCC1E,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
RTDLMYZXLNHGBZ-UHFFFAOYSA-N,ZSZDFFQPGLAFHK-UHFFFAOYSA-N,C1C(CN(C1=O)C2=C(C=CN=C2)C=O)CS(=O)(=O)F,COC1=COC(CC1)(C=O)OC,CBZ3-P-4D723E4C9603D73A,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
ZSZDFFQPGLAFHK-UHFFFAOYSA-N,RTDLMYZXLNHGBZ-UHFFFAOYSA-N,COC1=COC(CC1)(C=O)OC,C1C(CN(C1=O)C2=C(C=CN=C2)C=O)CS(=O)(=O)F,CBZ3-P-4D723E4C9603D73A,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
CFGBDZAASSBCPY-UHFFFAOYSA-N,ZIRNPMAHAIUZQP-UHFFFAOYSA-N,C1CC(CCC1C=O)OC2=CC(=C(C=C2)Br)C(F)(F)F,C1CCC(C1)C2=NN(C(=C2C=O)Cl)C3=C(C=CC=C3Cl)F,CBZ3-P-0A5E413FDF824786,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
ZIRNPMAHAIUZQP-UHFFFAOYSA-N,CFGBDZAASSBCPY-UHFFFAOYSA-N,C1CCC(C1)C2=NN(C(=C2C=O)Cl)C3=C(C=CC=C3Cl)F,C1CC(CCC1C=O)OC2=CC(=C(C=C2)Br)C(F)(F)F,CBZ3-P-0A5E413FDF824786,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
ARFGBDSTJQRUPC-UHFFFAOYSA-N,FDQKWZCJSAGDBZ-UHFFFAOYSA-N,CC(=O)OC1=CC=C(C=C1)N2C(=O)C3C4C5=CC=CC=C5C(C3C2=O)(C6=CC=CC=C46)C=O,CC1=CC=CC2=NC(=C(C(=O)N12)C3=CC(=CC=C3)F)C=O,CBZ3-P-370A01B90EE6C225,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
FDQKWZCJSAGDBZ-UHFFFAOYSA-N,ARFGBDSTJQRUPC-UHFFFAOYSA-N,CC1=CC=CC2=NC(=C(C(=O)N12)C3=CC(=CC=C3)F)C=O,CC(=O)OC1=CC=C(C=C1)N2C(=O)C3C4C5=CC=CC=C5C(C3C2=O)(C6=CC=CC=C46)C=O,CBZ3-P-370A01B90EE6C225,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
DDKVDOPWSOTGCY-UHFFFAOYSA-N,JPPSPXSDGOPWAW-UHFFFAOYSA-N,CC1=C(C=CN=C1C=O)Cl,CC1=CC(=C(C=C1)NC2=C(C=CC(=C2F)F)C(=O)NOCCC=O)F,CBZ3-P-F28EF944E8D8F9FD,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
JPPSPXSDGOPWAW-UHFFFAOYSA-N,DDKVDOPWSOTGCY-UHFFFAOYSA-N,CC1=CC(=C(C=C1)NC2=C(C=CC(=C2F)F)C(=O)NOCCC=O)F,CC1=C(C=CN=C1C=O)Cl,CBZ3-P-F28EF944E8D8F9FD,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
AIEBNBKEOCLWFT-UHFFFAOYSA-N,UYAZUMRRRPVXOL-UHFFFAOYSA-N,C1CC(N(C1)CC=O)N2C3=NN=C(C(=C3C(=N2)C4=CC=CC=C4)Cl)C5=CC(=CC=C5)F,COC1=CC(=C2C(=C1)C=C(C(=O)O2)C=O)OC,CBZ3-P-7B2B5A85F6BF2720,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
UYAZUMRRRPVXOL-UHFFFAOYSA-N,AIEBNBKEOCLWFT-UHFFFAOYSA-N,COC1=CC(=C2C(=C1)C=C(C(=O)O2)C=O)OC,C1CC(N(C1)CC=O)N2C3=NN=C(C(=C3C(=N2)C4=CC=CC=C4)Cl)C5=CC(=CC=C5)F,CBZ3-P-7B2B5A85F6BF2720,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
OAXZDIWRAKPUET-UHFFFAOYSA-N,OOWZCUWDBUFZAC-QDKIRNHSSA-N,C1=C(C(=C(C(=N1)C(F)F)C#N)Cl)C=O,C1CN([C@H]([C@@H](C1=O)CC=O)C2CC=C(C=C2)C(F)(F)F)C(=O)OCC3=CC=CC=C3,CBZ3-P-FFC9D50A9971C1A9,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
OOWZCUWDBUFZAC-QDKIRNHSSA-N,OAXZDIWRAKPUET-UHFFFAOYSA-N,C1CN([C@H]([C@@H](C1=O)CC=O)C2CC=C(C=C2)C(F)(F)F)C(=O)OCC3=CC=CC=C3,C1=C(C(=C(C(=N1)C(F)F)C#N)Cl)C=O,CBZ3-P-FFC9D50A9971C1A9,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
KHLBBDOMXLJWGR-UHFFFAOYSA-N,KVFDZFBHBWTVID-UHFFFAOYSA-N,CC1=CC(=C(N=C1)N)C=O,C1CCC(CC1)C=O,CBZ3-P-E5F60714C2675A1F,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
KVFDZFBHBWTVID-UHFFFAOYSA-N,KHLBBDOMXLJWGR-UHFFFAOYSA-N,C1CCC(CC1)C=O,CC1=CC(=C(N=C1)N)C=O,CBZ3-P-E5F60714C2675A1F,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
CORCLCJTCONSIN-UHFFFAOYSA-N,UGBFRCHGZFHSBC-UHFFFAOYSA-N,CN=CC1=C(C=CC(=C1)C(F)(F)F)OC2=CC=C(C=C2)C3=CC=CC(=N3)C=O,C1CCCC(CC1)C=O,CBZ3-P-F3D0EDBD3D6D0BC1,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
UGBFRCHGZFHSBC-UHFFFAOYSA-N,CORCLCJTCONSIN-UHFFFAOYSA-N,C1CCCC(CC1)C=O,CN=CC1=C(C=CC(=C1)C(F)(F)F)OC2=CC=C(C=C2)C3=CC=CC(=N3)C=O,CBZ3-P-F3D0EDBD3D6D0BC1,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
ACILRLDUSMGLAB-UHFFFAOYSA-N,ZASRTSJNQCKBBS-UHFFFAOYSA-N,CC1CCC(N1S(=O)(=O)C2=CC=C(C=C2)F)C=O,C1=CC(=CC(=C1)Cl)NC(=O)CN2C=C(C3=C2C=CC(=C3)F)C=O,CBZ3-P-767EDC1A79A03949,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
ZASRTSJNQCKBBS-UHFFFAOYSA-N,ACILRLDUSMGLAB-UHFFFAOYSA-N,C1=CC(=CC(=C1)Cl)NC(=O)CN2C=C(C3=C2C=CC(=C3)F)C=O,CC1CCC(N1S(=O)(=O)C2=CC=C(C=C2)F)C=O,CBZ3-P-767EDC1A79A03949,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
BTOREIWYVOJFQX-UHFFFAOYSA-N,HNBAZGFELBEZSA-UHFFFAOYSA-N,COC(=O)C1=C(C2=C(N1)C=CC=C2F)C=O,C1=CC(=C(C(=C1CC=O)F)C#N)Cl,CBZ3-P-4332C75939F8ABDC,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
HNBAZGFELBEZSA-UHFFFAOYSA-N,BTOREIWYVOJFQX-UHFFFAOYSA-N,C1=CC(=C(C(=C1CC=O)F)C#N)Cl,COC(=O)C1=C(C2=C(N1)C=CC=C2F)C=O,CBZ3-P-4332C75939F8ABDC,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
OSDFLZWHOSHUOT-CYBMUJFWSA-N,SEDJLMJOWKYWJS-UHFFFAOYSA-N,CC1=CC(=C(C=C1)[C@@H](CC=O)NC(=O)OC(C)(C)C)F,C1=C(C=C(N=C1C(F)F)C(F)F)C=O,CBZ3-P-ECEDCDFFAD8E580E,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
SEDJLMJOWKYWJS-UHFFFAOYSA-N,OSDFLZWHOSHUOT-CYBMUJFWSA-N,C1=C(C=C(N=C1C(F)F)C(F)F)C=O,CC1=CC(=C(C=C1)[C@@H](CC=O)NC(=O)OC(C)(C)C)F,CBZ3-P-ECEDCDFFAD8E580E,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
PKKGSPVQSZSCGF-UHFFFAOYSA-N,WSROHIZCUPZOGC-UHFFFAOYSA-N,C1=CC(=C(C=C1OC(F)(F)F)F)NC2=C(C(=NC=N2)Cl)C=O,CC(CC1=CC=CC=C1)CC(C)C=O,CBZ3-P-30795B340FCA55E3,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
WSROHIZCUPZOGC-UHFFFAOYSA-N,PKKGSPVQSZSCGF-UHFFFAOYSA-N,CC(CC1=CC=CC=C1)CC(C)C=O,C1=CC(=C(C=C1OC(F)(F)F)F)NC2=C(C(=NC=N2)Cl)C=O,CBZ3-P-30795B340FCA55E3,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
DIYWCIZIDKVJHZ-UHFFFAOYSA-N,UYHYYOBTJVHUMO-UHFFFAOYSA-N,CC(C)(C)N(CC(COC1=CC2=C(CC(C2)C=O)C(=C1)F)C(=O)O)C(=O)O,C1=CC(=CC(=C1)Br)C2=C(SC3=C2C=CC(=C3)F)C=O,CBZ3-P-3AB2E3B889A0512C,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
UYHYYOBTJVHUMO-UHFFFAOYSA-N,DIYWCIZIDKVJHZ-UHFFFAOYSA-N,C1=CC(=CC(=C1)Br)C2=C(SC3=C2C=CC(=C3)F)C=O,CC(C)(C)N(CC(COC1=CC2=C(CC(C2)C=O)C(=C1)F)C(=O)O)C(=O)O,CBZ3-P-3AB2E3B889A0512C,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
RCCLVJBBJNJXJD-UHFFFAOYSA-N,RLZFFVZSGWTUBC-UHFFFAOYSA-N,CCOC(C=O)C1=NC=C(C(=C1F)[Si](C)(C)C)F,C1=C(C(=C(C(=N1)F)C(F)F)CBr)C=O,CBZ3-P-FA83489DDDE3CE77,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
RLZFFVZSGWTUBC-UHFFFAOYSA-N,RCCLVJBBJNJXJD-UHFFFAOYSA-N,C1=C(C(=C(C(=N1)F)C(F)F)CBr)C=O,CCOC(C=O)C1=NC=C(C(=C1F)[Si](C)(C)C)F,CBZ3-P-FA83489DDDE3CE77,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
SLPDGOWCFXCEJX-UHFFFAOYSA-N,ZFZMLQIFWJLDKZ-UHFFFAOYSA-N,CC(C)(C)C1=CC=C(C=C1)CC2CCCC3=C2N(N=C3C=O)C4=CC=C(C=C4)F,C1=CC(=C(C=C1F)Br)CC(C=O)O,CBZ3-P-99FA0CCC4577EDA2,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
ZFZMLQIFWJLDKZ-UHFFFAOYSA-N,SLPDGOWCFXCEJX-UHFFFAOYSA-N,C1=CC(=C(C=C1F)Br)CC(C=O)O,CC(C)(C)C1=CC=C(C=C1)CC2CCCC3=C2N(N=C3C=O)C4=CC=C(C=C4)F,CBZ3-P-99FA0CCC4577EDA2,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
BEFKRXZIWVCTCI-UHFFFAOYSA-N,SOUOOPBGLOCWAH-UHFFFAOYSA-N,C1=CC(=CC(=C1)F)C2=CC(=C(O2)C3=CC(=CC=C3)F)C=O,C1CC(C(N(C1)CCC=O)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F)N,CBZ3-P-07B4ADA336CD86BF,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
SOUOOPBGLOCWAH-UHFFFAOYSA-N,BEFKRXZIWVCTCI-UHFFFAOYSA-N,C1CC(C(N(C1)CCC=O)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F)N,C1=CC(=CC(=C1)F)C2=CC(=C(O2)C3=CC(=CC=C3)F)C=O,CBZ3-P-07B4ADA336CD86BF,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
IWIABWIHDVSJIB-UHFFFAOYSA-N,SFIVSAJWGJMMDD-UHFFFAOYSA-N,CCOC(=O)C1=CC2=C(CC(CC2)CC(C=O)Br)C=C1,C1=CC=C2C(=C1)C(=CN2CC3=CC(=CC=C3)C(F)(F)F)C=O,CBZ3-P-30D0333F11016589,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
SFIVSAJWGJMMDD-UHFFFAOYSA-N,IWIABWIHDVSJIB-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=CN2CC3=CC(=CC=C3)C(F)(F)F)C=O,CCOC(=O)C1=CC2=C(CC(CC2)CC(C=O)Br)C=C1,CBZ3-P-30D0333F11016589,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
LGNANDRQNGRIDV-UHFFFAOYSA-N,MCXMMHXTPRAGQL-UHFFFAOYSA-N,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)N)C(=O)NC(CCCN=C(N)N)C(=O)C(C=O)Cl,C1=CC(=C(N=C1)C2=NOC(=C2)C=O)F,CBZ3-P-D45FE007C431609E,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
MCXMMHXTPRAGQL-UHFFFAOYSA-N,LGNANDRQNGRIDV-UHFFFAOYSA-N,C1=CC(=C(N=C1)C2=NOC(=C2)C=O)F,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)N)C(=O)NC(CCCN=C(N)N)C(=O)C(C=O)Cl,CBZ3-P-D45FE007C431609E,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
URPLDQSNOHMLIP-UHFFFAOYSA-N,YKCBWCCMHPSZSP-UHFFFAOYSA-N,C1=CC=C(C=C1)COC2=NOC(=C2)C=O,C1=CC=C2C(=C1)C=CC=C2NCCC=O,CBZ3-P-919A09CB39981C17,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
YKCBWCCMHPSZSP-UHFFFAOYSA-N,URPLDQSNOHMLIP-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC=C2NCCC=O,C1=CC=C(C=C1)COC2=NOC(=C2)C=O,CBZ3-P-919A09CB39981C17,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
HXKSVCAKZSMLBM-UHFFFAOYSA-N,XHKDOPCAPPTTDL-UHFFFAOYSA-N,C1=C(C=NC(=C1C#N)Br)C=O,CC1=C(C=C(C=C1)F)C(CBr)C=O,CBZ3-P-2939DF24271D08F9,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
XHKDOPCAPPTTDL-UHFFFAOYSA-N,HXKSVCAKZSMLBM-UHFFFAOYSA-N,CC1=C(C=C(C=C1)F)C(CBr)C=O,C1=C(C=NC(=C1C#N)Br)C=O,CBZ3-P-2939DF24271D08F9,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
CLIZOESZZXPIAQ-IXACKSBWSA-N,FPFDCCIKWJPYHK-UHFFFAOYSA-N,C[C@@H]1C=CC[C@@H]([C@@H]1/C=C(/CO[Si](C)(C)C(C)(C)C)\C2=CC=C(O2)C)CC=O,C1=C(C2=NC(=C(N2C=C1C3=CNN=C3)I)C=O)C(F)(F)F,CBZ3-P-71E1BEE697638A08,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
FPFDCCIKWJPYHK-UHFFFAOYSA-N,CLIZOESZZXPIAQ-IXACKSBWSA-N,C1=C(C2=NC(=C(N2C=C1C3=CNN=C3)I)C=O)C(F)(F)F,C[C@@H]1C=CC[C@@H]([C@@H]1/C=C(/CO[Si](C)(C)C(C)(C)C)\C2=CC=C(O2)C)CC=O,CBZ3-P-71E1BEE697638A08,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
HMJPBXSZSRZJFY-UHFFFAOYSA-N,KNVFQSHPRSQPFR-UHFFFAOYSA-N,C1CCN(C1)C2=C(C(=CC=C2)F)CCC=O,C1=C(N=C(C(=C1C(F)(F)F)C(F)F)C=O)C#N,CBZ3-P-6ED4231BD235634F,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
KNVFQSHPRSQPFR-UHFFFAOYSA-N,HMJPBXSZSRZJFY-UHFFFAOYSA-N,C1=C(N=C(C(=C1C(F)(F)F)C(F)F)C=O)C#N,C1CCN(C1)C2=C(C(=CC=C2)F)CCC=O,CBZ3-P-6ED4231BD235634F,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
DDRUQVHZZJJNQS-CYBMUJFWSA-N,IHCTZMAZILKYMM-UHFFFAOYSA-N,CN(C[C@@H](CC=O)C1=CC=C(C=C1)F)C(=O)C2=CC(=CC(=C2)Br)Br,C1=CC(=CC(=C1)F)C2=NN(C(=C2C=O)Cl)C3=CC(=C(C=C3)F)F,CBZ3-P-541E7901DAEAA32A,train,A_donor_B_acceptor,aliphatic__aromatic_hetero
IHCTZMAZILKYMM-UHFFFAOYSA-N,DDRUQVHZZJJNQS-CYBMUJFWSA-N,C1=CC(=CC(=C1)F)C2=NN(C(=C2C=O)Cl)C3=CC(=C(C=C3)F)F,CN(C[C@@H](CC=O)C1=CC=C(C=C1)F)C(=O)C2=CC(=CC(=C2)Br)Br,CBZ3-P-541E7901DAEAA32A,train,B_donor_A_acceptor,aliphatic__aromatic_hetero
