id,donor_ikey,scaffold_split
129309,YCMQHJPRMXQPAL-UHFFFAOYSA-N,train
30378,YNCWTMJOJLTSEU-UHFFFAOYSA-N,train
139602,UDDHNKJVYVQXIL-UHFFFAOYSA-N,validation
100823,OPQUWTLDSZNQSY-UHFFFAOYSA-N,train
23158,YKGUQPOHNLIDNF-UHFFFAOYSA-N,train
124906,CQEQZXCYHJDGLP-YJXSAYRYSA-N,train
163160,AQCSBFYXLRTLBN-UHFFFAOYSA-N,train
155569,WCQHQCVKFJWSIC-UHFFFAOYSA-N,train
171342,NAIFDVCVQWNGRJ-UHFFFAOYSA-N,train
165660,ZBOWETAHPFHNSU-UHFFFAOYSA-N,train
159501,GEQHSQKLGJNNIA-UHFFFAOYSA-N,train
138174,PWKLLBRXPMPRAI-UHFFFAOYSA-N,train
3747,SEHMDCCJECUSPX-VABKMULXSA-N,validation
109354,LULCWWNQOQLMNM-UHFFFAOYSA-N,test
92082,WBCUQJJDMWFLKX-UHFFFAOYSA-N,validation
179559,SYDMHBGCWGRWDS-UHFFFAOYSA-N,train
216117,PUAAJOGCUCBDCG-UHFFFAOYSA-N,train
151787,KDYUJXMONZLDTE-UHFFFAOYSA-N,train
159809,HQPLHVIKMCRXTF-UHFFFAOYSA-N,train
141908,LNLFGDRCYQRSTA-UHFFFAOYSA-N,train
11267,HGCUIKKLQISTFA-UHFFFAOYSA-N,train
150242,PBVYHWBAQMPTAI-UHFFFAOYSA-N,train
25878,AQMFORVMGAISFW-UHFFFAOYSA-N,train
166272,LHJJKOKBJLFFIY-UHFFFAOYSA-N,train
27366,WYJXZFDIRFBHEQ-UEQSERJNSA-N,train
196348,RKPRBEDBNKKBTH-UHFFFAOYSA-N,train
48027,CTPIIBHJARYBKF-UHFFFAOYSA-N,train
160769,ZVTPXRZWSZTNND-UHFFFAOYSA-N,train
110175,DAPQHEFPKZJHTL-UHFFFAOYSA-N,train
82406,UMPFEPRIMJHCLZ-YNQDYZLWSA-N,validation
186517,YIFXWXBMIJIQGA-UHFFFAOYSA-N,train
135783,OLUBTLJCWUQIBQ-UHFFFAOYSA-N,train
179922,KAPIYLORVMWVBU-UHFFFAOYSA-N,train
100446,INCBAZYVVBJXFV-UHFFFAOYSA-N,train
23343,JYYLMHVNQXZJHJ-UHFFFAOYSA-N,train
12655,OBIKKFYXQXDQPX-UHFFFAOYSA-N,validation
149202,KRSISKDGTACGPE-DTZQCDIJSA-N,test
136560,JBPHVMUUDOUJLM-UHFFFAOYSA-N,train
44800,CHYYJJKNDUBPQB-UHFFFAOYSA-N,train
4670,OKBHPVOFRDHZPQ-UHFFFAOYSA-N,train
23885,WWRLJUHPWCEYBT-UHFFFAOYSA-N,validation
97412,PHLBGNDVPCDOGV-HXUWFJFHSA-N,train
28866,BHSCCNJDASRQOT-UHFFFAOYSA-N,train
17228,FXDGVLXBUNQEQK-UHFFFAOYSA-N,train
52870,LTJFJBIZRXXODE-INIZCTEOSA-N,train
4854,FPGFFHDGDXFAIT-UHFFFAOYSA-N,train
95894,IUXWFKCXRWXURP-UHFFFAOYSA-N,test
43870,HDCIHPRDEOZSDZ-UHFFFAOYSA-N,train
29618,XXQUWMZFKANTCE-UHFFFAOYSA-N,train
118019,OZJALDLEPMQXGZ-UHFFFAOYSA-N,validation
99114,STGOYJIFTCIPLT-UHFFFAOYSA-N,train
102979,YEYZGNCEVMDXJU-UHFFFAOYSA-N,train
184072,BXCODSZENLTVNB-UHFFFAOYSA-N,train
201192,IJRIPXWIPRPHDO-UHFFFAOYSA-N,test
124677,UDAHPMHAXHYMTM-UHFFFAOYSA-N,train
78953,UEEUFFVSRNTCHP-UHFFFAOYSA-N,train
29190,DEYDDEZRKCIBBM-UHFFFAOYSA-N,train
192428,JMQQHXUXCYTKJB-UHFFFAOYSA-N,train
211384,FOANKKYRYOCRKV-UHFFFAOYSA-N,train
189739,BEYHMPBENDMCLH-UHFFFAOYSA-N,train
160409,UHFKGIVJGOUEFB-UHFFFAOYSA-N,train
189936,GUUNQVWJWJRDHR-UHFFFAOYSA-N,train
210129,RPSPBANCICCTMG-UHFFFAOYSA-N,train
103239,CIWLDYHJZHYVTI-UHFFFAOYSA-N,validation
120739,ZIENBLAXTMKFOM-RXMQYKEDSA-N,train
94173,MXSZDCOORSICHV-UHFFFAOYSA-N,validation
12027,RCYOYAJXIRTEDK-UHFFFAOYSA-N,train
5863,WRAODBAWCVCFRE-UHFFFAOYSA-N,train
194279,WSYOCYHWVVAHIF-NSCUHMNNSA-N,train
109056,RHOUEVUVWQOUMH-UHFFFAOYSA-N,train
133338,CECPEFALSPTWIB-UHFFFAOYSA-N,train
78445,YEFVBFDXBJDQHO-UHFFFAOYSA-N,train
147582,FZUCEGHGLBBWPZ-UHFFFAOYSA-N,train
100806,GOAJOFAHMBEQJC-UHFFFAOYSA-N,validation
50328,KSGLIBUJHHGYRT-UHFFFAOYSA-N,train
21359,KMZDWQDECCNKCU-UHFFFAOYSA-N,train
12144,CMRAVGACEPRQIK-UHFFFAOYSA-N,train
16918,IOCACIKXLSCBKU-UHFFFAOYSA-N,train
146915,LAVBIMFKHMCTGS-UHFFFAOYSA-N,train
24153,MLMIKLLBPKKTIW-UHFFFAOYSA-N,train
20382,JUKMTKHALCVLEV-UHFFFAOYSA-N,train
124403,CKCCTJSOEZOEKX-GEPFMOHWSA-N,validation
190728,GQDUHKZBIZPEQQ-UHFFFAOYSA-N,train
11191,VXCOWTCRKHIKCQ-UHFFFAOYSA-N,train
127814,CGTKBVNNYHSMHE-UHFFFAOYSA-N,train
160659,SNPQYIGBEZCLRU-UHFFFAOYSA-N,train
48808,PDNBEYRZLQWLNT-UHFFFAOYSA-N,test
189578,UCCQIZCGUQRMEH-UHFFFAOYSA-N,train
196671,AEJCLOPRIOVSLI-UHFFFAOYSA-N,train
37119,FWHHRPWWFWKWKH-UHFFFAOYSA-N,train
183356,YJEXFYWGCQOBBM-UHFFFAOYSA-N,train
37495,VMGRQKOIBHRHAI-UHFFFAOYSA-N,train
165949,UVWBAXPXJDNPRX-UHFFFAOYSA-N,train
99566,WDVBTXUPKHYJBS-UHFFFAOYSA-N,train
148998,KHPNPBSVSSSLGM-MSUUIHNZSA-N,train
123439,WUIBZKQSSLXOQW-RBCOLISLSA-N,validation
123019,MGNQNJYEBREDNF-LBPRGKRZSA-N,train
139728,IFSWJLCDNUQOHA-UHFFFAOYSA-N,train
213145,RNDORDWURDQRPV-UHFFFAOYSA-N,train
36003,FRHUKZPCGBKYNJ-UHFFFAOYSA-N,train
170927,FQBZHRHURIWGSJ-UHFFFAOYSA-N,train
166382,SSZKFMMNRFCOIR-UHFFFAOYSA-N,train
164543,NHBMUAVZXAXGNO-UHFFFAOYSA-N,train
189015,WJIUHBFUFDEHBI-UHFFFAOYSA-N,train
153386,UEDNTWXMXVYYLE-UHFFFAOYSA-N,test
157712,UQHZPTQIIUXCGO-UHFFFAOYSA-N,train
105486,HMTRMYRZUVVEOM-VIFPVBQESA-N,train
31967,BTWJLRTWLNLFPK-UHFFFAOYSA-N,validation
65484,AYQIQFBUINGIFI-UHFFFAOYSA-N,train
156814,CSLUKJTWDKKFQL-UHFFFAOYSA-N,train
186648,DCVLPZXNBDGFOS-UHFFFAOYSA-N,test
55303,MDAQVTHZTDKHSM-UHFFFAOYSA-N,train
141157,WWUIIVMPYKTFLR-UHFFFAOYSA-N,train
141756,YOZTUWKJTXPRMZ-UHFFFAOYSA-N,train
195521,YWSNJYDSEPGSAX-UHFFFAOYSA-N,train
70313,GMQDAGBMQPAUDW-BJMQECJJSA-N,train
217491,QCPGZJOZKKZABZ-UHFFFAOYSA-N,validation
20569,QMJNUQZBYWWPTE-UHFFFAOYSA-N,test
1721,HZDPJHOWPIVWMR-INIZCTEOSA-N,train
157993,DGUBQSYHMHNSRG-UHFFFAOYSA-N,train
67079,FKVUGNNACZENPS-UHFFFAOYSA-N,train
74217,FPGVRLZGXBJLQJ-UHFFFAOYSA-N,train
154656,FOWUZCYMOXEYDU-UHFFFAOYSA-N,train
183484,SCURUKGRWYTRPE-UHFFFAOYSA-N,train
3336,BBPDRNOYMGEXQX-UHFFFAOYSA-N,train
102051,YSIUONVDBYPVIQ-UHFFFAOYSA-N,test
219708,FHJKRFOYRKAJEI-UHFFFAOYSA-N,test
218458,AYJQNRDBLLKSCK-UHFFFAOYSA-N,train
112013,UAMLQOJZHQYSMP-UHFFFAOYSA-N,train
40182,DGATVCIIBDMZAZ-UHFFFAOYSA-N,train
73977,YTDWMOHGJUWWOO-UHFFFAOYSA-N,train
37021,OHIXPTPNFIQICK-UHFFFAOYSA-N,validation
30651,RDRSATTWTPRJPI-UHFFFAOYSA-N,train
32395,ZZFQKMYYEXNPGK-UHFFFAOYSA-N,train
40408,ZTGOFUSMOFZJLP-UHFFFAOYSA-N,train
56624,WRLMCYPAPXPYSK-UHFFFAOYSA-N,train
191461,CVDSIYLYQGOCMR-UHFFFAOYSA-N,train
199132,JMRWZNXBNCLLRP-UHFFFAOYSA-N,train
86341,RMVVGNREPYCWFL-UHFFFAOYSA-N,train
38251,QAVQHAGQAPSBKT-UHFFFAOYSA-N,train
220855,NLCMUQBOFHFJTF-UHFFFAOYSA-N,train
156750,VNXQESIHUHPCRG-UHFFFAOYSA-N,train
137461,UNIHRTKVJLJAJI-UHFFFAOYSA-N,train
23633,IDXLUNCVVBZUEN-UHFFFAOYSA-N,train
188776,BAFRAUSUCPVSIH-UHFFFAOYSA-N,train
16215,QBIKTQKJHRUMDE-UHFFFAOYSA-N,train
151385,SBGDFGCTCHRZIZ-UHFFFAOYSA-N,train
80354,RJBWWGSQSWQJOP-UHFFFAOYSA-N,train
147155,RJWVPHHLOOWWPD-UHFFFAOYSA-N,train
6951,HPGFDXMTZNLLFW-ONEGZZNKSA-N,train
130928,ABKKZLNJZQABSV-UHFFFAOYSA-N,train
15655,PWWCORIQLXHXCQ-NSHDSACASA-N,train
194965,OEXRWRPNTCNRQP-UHFFFAOYSA-N,train
194590,IWBVVFYGZUGKOY-UHFFFAOYSA-N,train
192441,ONYFKXMEMPVLRH-UHFFFAOYSA-N,train
53424,YTXSBZKPYJJFCR-UHFFFAOYSA-N,train
259,ZWDVQMVZZYIAHO-UHFFFAOYSA-N,train
82163,RVPIMYUPAAAEPW-UHFFFAOYSA-N,test
214918,GHOKKBQLUTVXBO-UHFFFAOYSA-N,train
158272,ZWUSNJPGBPMUHL-UHFFFAOYSA-N,train
134020,CCBFHKZRMITRIU-UHFFFAOYSA-N,train
37112,BRTUUHJYXPOYAV-UHFFFAOYSA-N,train
36973,YIGFRMCTKBYVLM-UHFFFAOYSA-N,test
14415,SKKQYRZGBKHKPE-SGXKBVARSA-N,test
99742,HEXJQDQXTOLYNX-BHWOMJMDSA-N,train
7889,LYADQHJYTCATBS-UHFFFAOYSA-N,validation
99729,FJSBOYPOJWWJIA-UHFFFAOYSA-N,train
96308,JPWQPHUTBQUWDF-UHFFFAOYSA-N,test
193774,QLTMIYMIIULNKS-UHFFFAOYSA-N,train
157008,OZBXLBRUFJGDEG-UHFFFAOYSA-N,train
213179,ZXOSILXTSLMNJD-UHFFFAOYSA-N,train
165611,XMUDKGLHHKNSRH-UHFFFAOYSA-N,train
8619,BYPLJYCYXNWFCB-FARCUNLSSA-N,train
61309,MZVVHAKKWDSMOR-UHFFFAOYSA-N,train
28621,PFODXHNXCKOFCL-UHFFFAOYSA-N,validation
194923,FBYHOGQWGHUSRA-UHFFFAOYSA-N,train
88991,AWXDPDALIJGTGQ-UHFFFAOYSA-N,test
22632,RBICTVFNVYLVMM-UHFFFAOYSA-N,train
185255,NAOXLSILQHFOHU-UHFFFAOYSA-N,train
24577,FHBZMZYIIZXDGB-NSHDSACASA-N,train
143867,LWRKUJJYBZNJOT-UHFFFAOYSA-N,validation
199034,YNXUREOCQPWTGC-UHFFFAOYSA-N,train
93074,AYLPLZOUFRNCPQ-UHFFFAOYSA-N,test
42103,QJCFRSQOKUEPNX-UHFFFAOYSA-N,train
219470,LJDDMXBIDWXOLH-UHFFFAOYSA-N,train
156396,CHQAKOOPXKUFFQ-UHFFFAOYSA-N,train
194758,UFRIENJZRNQOTP-UHFFFAOYSA-N,train
121802,VYNQFVZXABVPJU-UHFFFAOYSA-N,train
156249,WLFJCCLBIMPRDV-UHFFFAOYSA-N,train
67595,OEUDVCWHLNDNDM-UHFFFAOYSA-N,train
165084,SIOAGXSKRJCOPH-UHFFFAOYSA-N,train
36340,LKJSBAKCYPIAFC-UHFFFAOYSA-N,train
102008,ACNBBJDZJRYUSR-UHFFFAOYSA-N,train
98327,ARVXZJMOVQNAOO-UHFFFAOYSA-N,test
180009,MNVIQGWQXICQKV-UHFFFAOYSA-N,train
56408,GHNYKUOEOFYHQC-UHFFFAOYSA-N,train
166893,AOEZMDHMLMUWNG-UHFFFAOYSA-N,train
139487,XYTPGSJROJKEPX-UHFFFAOYSA-N,train
11498,DUCPBAZXBYCEFT-UHFFFAOYSA-N,train
139975,GSRMYHPSHZMQGZ-UHFFFAOYSA-N,train
151890,GJCMSROQKGXZPS-UHFFFAOYSA-N,train
16126,SQNWBFUAFUQJNU-UHFFFAOYSA-N,train
108980,UIOADKXJRSSNGS-UHFFFAOYSA-N,train
142349,UTJCKJGWCXVLLD-UHFFFAOYSA-N,train
216631,UMAZLHLFMUFFGB-VVLHAWIVSA-N,train
164190,LNCXPQUIFFBDOG-UHFFFAOYSA-N,train
176908,NGEABTKBDNWGFB-UHFFFAOYSA-N,train
91790,YLPAMTJPVDOSAN-SSDOTTSWSA-N,train
29210,BGOFCVIGEYGEOF-WJTVCTBASA-N,train
49308,BMIAOKKCAJWKED-UHFFFAOYSA-N,train
24159,NOBNLZOWRSJQPM-UHFFFAOYSA-N,train
141216,VGDOERXNAUUDHH-UHFFFAOYSA-N,train
175764,HWOWYFDCUIRZDU-UHFFFAOYSA-N,train
34723,AOBAOPOOLCUPIE-UHFFFAOYSA-N,train
70605,QESWWMZVSXTSDS-UHFFFAOYSA-N,train
214515,HDUQNDUCLDBYOL-UHFFFAOYSA-N,train
123921,SFSYXUIRWLAYLI-UHFFFAOYSA-N,train
149682,SGIRCBRTMKKFKY-UHFFFAOYSA-N,train
179544,WNRYSFWJGPQWSU-UHFFFAOYSA-N,train
159702,SPVCRBYBTAELLJ-UHFFFAOYSA-N,train
23613,KXROLIMITWZWPJ-UHFFFAOYSA-N,train
7779,DLLWTRSOZZWNRZ-UHFFFAOYSA-N,train
7018,VXYDWKUAOQVOOL-YMQHIKHWSA-N,train
13190,DDYFCULPQUTRIA-UHFFFAOYSA-N,train
96312,IJXUNLJCPUBFFO-UHFFFAOYSA-N,train
49597,SOHIUXZWIJKGJS-OXDKNZLUSA-N,test
38086,RWLNOOYLQYPTLO-UHFFFAOYSA-N,test
119213,IZAHNQWIPXZIIL-ZWKOTPCHSA-N,test
156936,YKRVVRNKYCLJDY-UHFFFAOYSA-N,train
759,YJQDBKGGRPJSOI-UHFFFAOYSA-N,train
193884,KZYPWSMANBXGTO-UHFFFAOYSA-N,train
161792,YOBOJEKUDGYUGL-UHFFFAOYSA-N,train
83501,AHYRROHUCOEUOM-UHFFFAOYSA-N,train
153291,WBBYRSRTBYGEJZ-UHFFFAOYSA-N,train
176770,XWBRVTQLLQRSKC-UHFFFAOYSA-N,train
166757,RXKGNQLPGVBWAG-UHFFFAOYSA-N,train
214402,AEAKSSJGJSCDPT-UHFFFAOYSA-N,train
132814,RALCBBZGGQQHCS-UHFFFAOYSA-N,train
184058,LYWQFWDWZFZWGX-UHFFFAOYSA-N,train
166208,ZOGCYSKMLNMWQO-UHFFFAOYSA-N,train
150343,QQPSRTJUNBTZHB-UHFFFAOYSA-N,train
6236,PQXMBFZKKQNHBA-UHFFFAOYSA-N,train
44081,XCXLAQCSJWLUKC-UHFFFAOYSA-N,train
113210,GUVQFOLVSYGCTG-UHFFFAOYSA-N,train
19787,ASIKDXBFHKPRQB-UHFFFAOYSA-N,train
76330,XANYDPJXNFDSQZ-UHFFFAOYSA-N,train
139639,NYHGMESYRQBDCE-UHFFFAOYSA-N,train
198187,OPUJMBIDCZUEGB-UHFFFAOYSA-N,train
62799,SBMLFSMBKYQCIC-UHFFFAOYSA-N,train
183089,WLAGGLILZPJHOS-UHFFFAOYSA-N,train
38694,SYSNTHNGAHYWOH-UHFFFAOYSA-N,train
208539,OYKZTTOZMHWLEU-QFIPXVFZSA-N,validation
112303,UZXKUESWTGRJKL-UHFFFAOYSA-N,train
191253,VFEAFPCMSBDUGZ-UHFFFAOYSA-N,train
164884,GFHWSYRMZBJFJS-UHFFFAOYSA-N,train
186519,NMJSRJRXPLLSAN-UHFFFAOYSA-N,train
195204,YRJOMCGPDQVFQL-UHFFFAOYSA-N,train
184748,BCKBPVMKTNSGLU-UHFFFAOYSA-N,train
12840,ITJHFZNWWSMVLJ-UHFFFAOYSA-N,train
54736,NQEDEDHNUKPZIO-IBGZPJMESA-N,train
133224,OHQPPQRKBMHPAM-UHFFFAOYSA-N,train
29748,HCVODSFWCOESGL-JKSUJKDBSA-N,train
99593,VFRJGZKZTPJBPF-UHFFFAOYSA-N,train
104312,CLOXHWHWUIDCPP-UHFFFAOYSA-N,train
16985,ZBHHWKBPSJWDBX-UHFFFAOYSA-N,train
99693,PHNYDYLUPPLASJ-UHFFFAOYSA-N,train
137633,PTKDKYCNNXIMFF-UHFFFAOYSA-N,train
112866,UCDQMUUEGRRPCA-UHFFFAOYSA-N,train
183418,BDSHZNFRKIDYEY-UHFFFAOYSA-N,train
176935,UEKKTOHLPITURR-UHFFFAOYSA-N,train
3942,FQUZKOFMRJWANS-BGERDNNASA-N,validation
186884,OBALIIZRFZTZKV-UHFFFAOYSA-N,train
211736,MGRBKNUGIKECPH-UHFFFAOYSA-N,train
161158,SIFWWFDIBILSDS-UHFFFAOYSA-N,train
77501,SOEQLNBRYPAUPW-UHFFFAOYSA-N,train
182655,QOVZNDYTCWUXMH-UHFFFAOYSA-N,train
8069,YDJMIBQFVRBBEQ-WUEZWNDSSA-N,validation
94420,DQUMZCYNGKTZDZ-UHFFFAOYSA-N,validation
129640,PXDDRUZNALGRDJ-UHFFFAOYSA-N,train
193190,KLUGWNOTXZDYMG-UHFFFAOYSA-N,train
179877,MUXBOLHGCHICFH-UHFFFAOYSA-N,train
22324,GHSBJUSUZPSORT-RKDXNWHRSA-N,train
165217,CIMIJNRVFSFQHZ-UHFFFAOYSA-N,train
175434,DTUPSZDVXDIZKI-UHFFFAOYSA-N,train
28456,QCLMNZRSJBVNCQ-UHFFFAOYSA-N,train
125305,NTFBROPKSMZGRD-UHFFFAOYSA-N,train
220012,JCMIDISJQPWIGV-UHFFFAOYSA-N,train
182730,WCGVMOWYVULJQZ-UHFFFAOYSA-N,train
32284,KUOAVTAKJQFYEI-UHFFFAOYSA-N,train
28140,LXISBHPXMUJBBW-UHFFFAOYSA-N,train
52523,KDBWERYCBBBJFF-UHFFFAOYSA-N,train
194995,PVKBCJFWRDDHTD-UHFFFAOYSA-N,train
192046,FUFVKJXQIWNZNS-UHFFFAOYSA-N,train
21682,IZFGSRBIUVGIMT-UHFFFAOYSA-N,train
128403,FJZOGROIGQLRMW-UHFFFAOYSA-N,train
9016,SUGIMJBUGPNAAC-UHFFFAOYSA-N,train
23197,PSOPYKZSYVIREL-UHFFFAOYSA-N,train
129642,OQQVDOIVQGMKOV-UHFFFAOYSA-N,train
183448,YASYUFAIRZGMBC-UHFFFAOYSA-N,train
96682,FMVNJBZVZRVWAX-UHFFFAOYSA-N,train
122923,VLNJCZYCBHNCHX-UHFFFAOYSA-N,train
202693,ZQIKNLLDXDBRDI-UHFFFAOYSA-N,train
206641,OUSHWSCHEPRJRW-UHFFFAOYSA-N,train
115886,WMXXMWSHICBJFT-RXVVDRJESA-N,train
192875,ADJHNSFJTIJYFF-UHFFFAOYSA-N,train
128648,ZVVUNRHDWOTJTF-UHFFFAOYSA-N,train
113390,GCXZDJIUCMRWRY-CYAFDCGGSA-N,test
83045,VUMHPRSSQFNQQC-UHFFFAOYSA-N,train
191008,DRYRTXNFFZENFX-UHFFFAOYSA-N,train
106237,HTFGDQUZKFPNBF-BQYQJAHWSA-N,train
193050,JHIWZPKFURAYGS-UHFFFAOYSA-N,train
171435,UUUOZECHUGAZQJ-UHFFFAOYSA-N,train
55938,HOBJKQHKSPFTHR-UHFFFAOYSA-N,train
75336,RFYAEMICRIWCFQ-UHFFFAOYSA-N,train
116334,AGJINGYCBKVQGC-HNNXBMFYSA-N,train
68911,KUHBMOQYBNRXHY-UHFFFAOYSA-N,test
95415,SCJACCDJFSHYPK-UHFFFAOYSA-N,train
190515,DDSAVNZCOAXJHJ-UHFFFAOYSA-N,train
204115,CNIRVMKPXOOBEV-UHFFFAOYSA-N,train
149344,RXWCJXAJDWQXLG-UHFFFAOYSA-N,train
139600,AFBSEUYCWQARHI-UHFFFAOYSA-N,train
454,ZOKLABLCKDZYOP-UHFFFAOYSA-N,train
5391,RSKJZLCBMUJKLC-UHFFFAOYSA-N,validation
209748,QAJAUZMWTMDUJJ-UHFFFAOYSA-N,train
25277,JLHMISVQGQJXEI-NSHDSACASA-N,train
130117,YSHLZLGKEPZFKG-UHFFFAOYSA-N,train
188905,RQAJHGNKZQRESX-UHFFFAOYSA-N,train
37024,CPVRNPPTZGCTKG-UHFFFAOYSA-N,train
116624,PSNFALMOPGTEFE-GPMSIDNRSA-N,validation
176765,GIFFCIAHWJOKCT-UHFFFAOYSA-N,train
38997,FAGQQCSHZWPNIA-UHFFFAOYSA-N,train
118475,KZGDFGHDZGJRJV-UHFFFAOYSA-N,train
29998,ACUUYBALEMLYQT-UHFFFAOYSA-N,train
166309,YXRWKBXKLCQNSR-UHFFFAOYSA-N,train
111253,BHMYGHJUAMCWDP-FVQBIDKESA-N,test
175569,YCBOOLKPWKPWIF-UHFFFAOYSA-N,train
11952,GQHPMYGLFOXMDG-UHFFFAOYSA-N,train
10011,JPNOSHZBKVMMSB-UHFFFAOYSA-N,train
107949,OPDXGUBLOZRTNF-BOPFTXTBSA-N,validation
34144,GWUKBUABAKVSAG-UHFFFAOYSA-N,train
211364,XHXSUXGSYYKJPI-UHFFFAOYSA-N,train
147752,AXKDJHCMTDCYRO-UHFFFAOYSA-N,train
110887,OQBOHZKPJOOCSE-UHFFFAOYSA-N,train
105301,CUYJTRIHLVEJMZ-UHFFFAOYSA-N,train
69407,JWRPIHRFDXOLLL-UHFFFAOYSA-N,validation
158133,RUHMRANLNHFHSL-UHFFFAOYSA-N,train
212972,ZUFZVKCOXFZSPQ-UHFFFAOYSA-N,validation
108889,SURPLRKFNWAXMJ-UHFFFAOYSA-N,validation
195852,BYDMIPYSRNMMJZ-UHFFFAOYSA-N,train
140914,XSSRLCRSIBFGKS-UHFFFAOYSA-N,train
213427,URIIREKTDOWEFH-UHFFFAOYSA-N,train
66275,TVESTRDLYSGMGO-UHFFFAOYSA-N,train
193067,AOVMBOROHFUPEH-UHFFFAOYSA-N,train
5431,HUQZMCVFCWIQCI-UHFFFAOYSA-N,train
186941,FUVJJYNVNLUZPP-UHFFFAOYSA-N,train
1528,FNNIBABFMNWSRX-UHFFFAOYSA-N,train
141176,OINSUAKVZSLPED-UHFFFAOYSA-N,train
24868,VCMGNOWOMGPXAM-UHFFFAOYSA-N,train
44324,APAYBLMCQKPCPP-UHFFFAOYSA-N,train
111873,JZBRSHYLBVFLLL-GOSISDBHSA-N,train
138753,NYKMPVSCIMPULS-UHFFFAOYSA-N,train
135776,BKGNRXMARMIMRB-UHFFFAOYSA-N,train
192215,LZEWPBURWLULDB-UHFFFAOYSA-N,train
153111,COWYXWVUHPLPNE-UHFFFAOYSA-N,train
197909,LHRUJPALNDWHSY-UHFFFAOYSA-N,train
25343,UKBQCWSPJORPQX-UHFFFAOYSA-N,train
43442,SICOKJKJXKJNCX-UHFFFAOYSA-N,train
203934,YEDZFQXXPSYBGE-UHFFFAOYSA-N,train
73239,VHJZIBMLZYCBRV-UHFFFAOYSA-N,train
145815,HTVKCRYUIDCVMM-UHFFFAOYSA-N,train
69598,GCVKXYKFKNSRBW-UHFFFAOYSA-N,train
131457,XYPBWZFJHBITJA-UHFFFAOYSA-N,train
159565,OMVRIOIYQUKLJY-UHFFFAOYSA-N,train
44461,GUXOBQNIBCSENI-UHFFFAOYSA-N,train
32908,DDWBCFUAAQYNJW-UHFFFAOYSA-N,test
68265,FUTNMERKZQAGEQ-GQCTYLIASA-N,train
38651,PGLJXUXCQXRDCP-FCHUYYIVSA-N,train
94179,GZUAIGYVJSQMIK-NJHZRGNWSA-N,validation
214248,LYTKQCHECIUYJV-UHFFFAOYSA-N,train
154476,AUHNMUBMIRLOPR-UHFFFAOYSA-N,train
28429,ZABQOEATXVTVPV-UHFFFAOYSA-N,test
19096,KNWFTJYSHVWZRU-UHFFFAOYSA-N,train
46404,RZTHQJONEFDKDU-UHFFFAOYSA-N,train
46457,VEFAAFCXTZIZIN-UHFFFAOYSA-N,train
197633,ZOMFOZKSGCDAKP-UHFFFAOYSA-N,train
59141,SEJHSGRTEIURNH-UHFFFAOYSA-N,train
32079,BWGDJZNPIHPHLA-ZHZAVPAVSA-N,train
32824,GDZJJQKARQQWRS-UHFFFAOYSA-N,train
120310,QXGFDJVCUPCTAW-UHFFFAOYSA-N,train
150313,MGBYKAYGOKPYMF-UHFFFAOYSA-N,train
50495,SXNLNPBGZIPUEW-DMJNXLNVSA-N,test
38608,UADFZULVNDQFIG-ATIYNZHBSA-N,test
35227,QBQAEJGKFJZPHZ-UHFFFAOYSA-N,train
3401,OLPOUQMVOMXOGV-UHFFFAOYSA-N,train
209706,NCMBYBMTONBJJL-UHFFFAOYSA-N,train
90941,IWIVWIRXXPVWIT-UHFFFAOYSA-N,test
41075,RSDYJDVKXDSAOY-UHFFFAOYSA-N,validation
81529,NDFVXOCKNJZMBO-UHFFFAOYSA-N,train
64299,HTYHYORTTZMYSZ-UHFFFAOYSA-N,train
108321,YVKDAGZZAWTWNV-UHFFFAOYSA-N,train
193913,MTXUIBNFJIEXPC-UHFFFAOYSA-N,train
43972,IFOZBGQPWQLBAR-UHFFFAOYSA-N,train
48071,WDJLQALXWBRLOU-UHFFFAOYSA-N,train
166521,GAPNRNAPCHBHGY-UHFFFAOYSA-N,train
154924,GFPBTXDCZOMZOY-UHFFFAOYSA-N,train
102057,VMWHNCBKWVJTGT-UHFFFAOYSA-N,train
139912,RPJAVUPXVXLFTC-UHFFFAOYSA-N,train
120232,QFTOYDKMLVMIFB-UHFFFAOYSA-N,train
133374,KVFGZZQAQGSAAT-UHFFFAOYSA-N,train
164766,LZRUBUQFBKKUKD-UHFFFAOYSA-N,train
70589,DLGHXJVOJPBBKB-UHFFFAOYSA-N,test
198833,RGYINBSMDBAPGO-UHFFFAOYSA-N,train
148795,MLXMURWCCCAVJO-SNVBAGLBSA-N,train
115971,ROIQIZRIYDVEMP-AATRIKPKSA-N,train
219926,WXWLRCATVQDLAP-UHFFFAOYSA-N,train
116464,QPAKUYHXTUWFHJ-FDDCHVKYSA-N,train
179482,XEPSUJSEUCQDBV-UHFFFAOYSA-N,train
176728,SFZZIUHHMKWSTC-UHFFFAOYSA-N,train
28808,VIWURSNETZZBEZ-UHFFFAOYSA-N,train
27733,SGOZVLUQWJBTPB-UHFFFAOYSA-N,train
129964,IGPMDKVBYMCGQO-UHFFFAOYSA-N,train
159643,UVDOVNIQMUFQOS-UHFFFAOYSA-N,train
130025,VOOCSKGHXYFMEL-UHFFFAOYSA-N,train
77742,PPSRGZQOSKWSGF-QFIPXVFZSA-N,train
192167,GHYCDFLRDKSPEV-UHFFFAOYSA-N,train
11040,ZLTGKIQFUWZNEV-UHFFFAOYSA-N,train
