id,xyz_file,error
RHJAPLVWPWSYLO-UHFFFAOYSA-N__MZIGNLHGPMKQJV-WLNDFMDLSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0002/xyz_prod/prod_RHJAPLVWPWSYLO-UHFFFAOYSA-N__MZIGNLHGPMKQJV-WLNDFMDLSA-N.xyz,
GNGWLCLWAZJBBV-UHFFFAOYSA-N__VCRYBCPEBSGRRY-DJESZUOASA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0002/xyz_prod/prod_GNGWLCLWAZJBBV-UHFFFAOYSA-N__VCRYBCPEBSGRRY-DJESZUOASA-N.xyz,
VCRYBCPEBSGRRY-DJESZUOASA-N__GNGWLCLWAZJBBV-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0002/xyz_prod/prod_VCRYBCPEBSGRRY-DJESZUOASA-N__GNGWLCLWAZJBBV-UHFFFAOYSA-N.xyz,
CWVATGIFMAYNIT-MTWMTYEUSA-N__XWODDVVXQUHRJR-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_CWVATGIFMAYNIT-MTWMTYEUSA-N__XWODDVVXQUHRJR-UHFFFAOYSA-N.xyz,
XWODDVVXQUHRJR-UHFFFAOYSA-N__CWVATGIFMAYNIT-MTWMTYEUSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_XWODDVVXQUHRJR-UHFFFAOYSA-N__CWVATGIFMAYNIT-MTWMTYEUSA-N.xyz,
NHFKSWRSCSIUNI-UHFFFAOYSA-N__PENOXPRGVKSVCI-NRFANRHFSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_NHFKSWRSCSIUNI-UHFFFAOYSA-N__PENOXPRGVKSVCI-NRFANRHFSA-N.xyz,
PNTVHTLNMIMGQX-VJTXAYNASA-N__XFZPIFCSGRJZPW-HNNXBMFYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_PNTVHTLNMIMGQX-VJTXAYNASA-N__XFZPIFCSGRJZPW-HNNXBMFYSA-N.xyz,
PENOXPRGVKSVCI-NRFANRHFSA-N__NHFKSWRSCSIUNI-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_PENOXPRGVKSVCI-NRFANRHFSA-N__NHFKSWRSCSIUNI-UHFFFAOYSA-N.xyz,
XFZPIFCSGRJZPW-HNNXBMFYSA-N__PNTVHTLNMIMGQX-VJTXAYNASA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_XFZPIFCSGRJZPW-HNNXBMFYSA-N__PNTVHTLNMIMGQX-VJTXAYNASA-N.xyz,
UFIQRFLRSNGYOL-JBZHPUCOSA-N__REUMVVMGZSNYLS-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_UFIQRFLRSNGYOL-JBZHPUCOSA-N__REUMVVMGZSNYLS-UHFFFAOYSA-N.xyz,
REUMVVMGZSNYLS-UHFFFAOYSA-N__UFIQRFLRSNGYOL-JBZHPUCOSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_REUMVVMGZSNYLS-UHFFFAOYSA-N__UFIQRFLRSNGYOL-JBZHPUCOSA-N.xyz,
OAUALLNOILEBAR-HOCLYGCPSA-N__PBBXDZWJRGBNTI-GJZGRUSLSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_OAUALLNOILEBAR-HOCLYGCPSA-N__PBBXDZWJRGBNTI-GJZGRUSLSA-N.xyz,
PBBXDZWJRGBNTI-GJZGRUSLSA-N__OAUALLNOILEBAR-HOCLYGCPSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_PBBXDZWJRGBNTI-GJZGRUSLSA-N__OAUALLNOILEBAR-HOCLYGCPSA-N.xyz,
GRKAJSJOYPGHSR-UHFFFAOYSA-N__GYYKOLBKCQIDER-CYBMUJFWSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_GRKAJSJOYPGHSR-UHFFFAOYSA-N__GYYKOLBKCQIDER-CYBMUJFWSA-N.xyz,
GYYKOLBKCQIDER-CYBMUJFWSA-N__GRKAJSJOYPGHSR-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_GYYKOLBKCQIDER-CYBMUJFWSA-N__GRKAJSJOYPGHSR-UHFFFAOYSA-N.xyz,
SZFYZPZXSLGKAQ-UHFFFAOYSA-N__JKAJIBQVWRIXMP-BYPYZUCNSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_SZFYZPZXSLGKAQ-UHFFFAOYSA-N__JKAJIBQVWRIXMP-BYPYZUCNSA-N.xyz,
JKAJIBQVWRIXMP-BYPYZUCNSA-N__SZFYZPZXSLGKAQ-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_JKAJIBQVWRIXMP-BYPYZUCNSA-N__SZFYZPZXSLGKAQ-UHFFFAOYSA-N.xyz,
NQRVBNROMMQDIP-UHFFFAOYSA-N__RLPYQTKDIQXSCY-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_NQRVBNROMMQDIP-UHFFFAOYSA-N__RLPYQTKDIQXSCY-UHFFFAOYSA-N.xyz,
RLPYQTKDIQXSCY-UHFFFAOYSA-N__NQRVBNROMMQDIP-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_RLPYQTKDIQXSCY-UHFFFAOYSA-N__NQRVBNROMMQDIP-UHFFFAOYSA-N.xyz,
WVHJBVPYIIBODU-UHFFFAOYSA-N__RSSXUFPRJLLCMA-CTIUBKRGSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_WVHJBVPYIIBODU-UHFFFAOYSA-N__RSSXUFPRJLLCMA-CTIUBKRGSA-N.xyz,
RSSXUFPRJLLCMA-CTIUBKRGSA-N__WVHJBVPYIIBODU-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_RSSXUFPRJLLCMA-CTIUBKRGSA-N__WVHJBVPYIIBODU-UHFFFAOYSA-N.xyz,
OEBOOUXAGSLQTO-UHFFFAOYSA-N__YLMWBKXCLQQFDU-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_OEBOOUXAGSLQTO-UHFFFAOYSA-N__YLMWBKXCLQQFDU-UHFFFAOYSA-N.xyz,
YLMWBKXCLQQFDU-UHFFFAOYSA-N__OEBOOUXAGSLQTO-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_YLMWBKXCLQQFDU-UHFFFAOYSA-N__OEBOOUXAGSLQTO-UHFFFAOYSA-N.xyz,
ABYCPGYHUTUAIB-UHFFFAOYSA-N__LKAISGMGRTWEDW-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_ABYCPGYHUTUAIB-UHFFFAOYSA-N__LKAISGMGRTWEDW-UHFFFAOYSA-N.xyz,
LKAISGMGRTWEDW-UHFFFAOYSA-N__ABYCPGYHUTUAIB-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_LKAISGMGRTWEDW-UHFFFAOYSA-N__ABYCPGYHUTUAIB-UHFFFAOYSA-N.xyz,
QOOINMAYKYKAAU-UHFFFAOYSA-N__IHLAHPBZXZSPMX-VIFPVBQESA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_QOOINMAYKYKAAU-UHFFFAOYSA-N__IHLAHPBZXZSPMX-VIFPVBQESA-N.xyz,
IHLAHPBZXZSPMX-VIFPVBQESA-N__QOOINMAYKYKAAU-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_IHLAHPBZXZSPMX-VIFPVBQESA-N__QOOINMAYKYKAAU-UHFFFAOYSA-N.xyz,
CKGYVFINIJOTKU-UHFFFAOYSA-N__YFWJYQZZYOHJPS-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_CKGYVFINIJOTKU-UHFFFAOYSA-N__YFWJYQZZYOHJPS-UHFFFAOYSA-N.xyz,
YFWJYQZZYOHJPS-UHFFFAOYSA-N__CKGYVFINIJOTKU-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_YFWJYQZZYOHJPS-UHFFFAOYSA-N__CKGYVFINIJOTKU-UHFFFAOYSA-N.xyz,
WWTGAXOPYHRLCU-PILWDZAYSA-N__YPCWFMYMKSRCAZ-CRCLSJGQSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_WWTGAXOPYHRLCU-PILWDZAYSA-N__YPCWFMYMKSRCAZ-CRCLSJGQSA-N.xyz,
YPCWFMYMKSRCAZ-CRCLSJGQSA-N__WWTGAXOPYHRLCU-PILWDZAYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_YPCWFMYMKSRCAZ-CRCLSJGQSA-N__WWTGAXOPYHRLCU-PILWDZAYSA-N.xyz,
MMPGRUWAENJJGL-UHFFFAOYSA-N__YRIATPORRUCUDE-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_MMPGRUWAENJJGL-UHFFFAOYSA-N__YRIATPORRUCUDE-UHFFFAOYSA-N.xyz,
YRIATPORRUCUDE-UHFFFAOYSA-N__MMPGRUWAENJJGL-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_YRIATPORRUCUDE-UHFFFAOYSA-N__MMPGRUWAENJJGL-UHFFFAOYSA-N.xyz,
HFXDQFPNVOEEDK-UHFFFAOYSA-N__OUTKWUDMJHFRGU-NRFANRHFSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_HFXDQFPNVOEEDK-UHFFFAOYSA-N__OUTKWUDMJHFRGU-NRFANRHFSA-N.xyz,
XZOZMAVNYBRAAV-UHFFFAOYSA-N__LYDPLEJMXFEEOA-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_XZOZMAVNYBRAAV-UHFFFAOYSA-N__LYDPLEJMXFEEOA-UHFFFAOYSA-N.xyz,
LYDPLEJMXFEEOA-UHFFFAOYSA-N__XZOZMAVNYBRAAV-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_LYDPLEJMXFEEOA-UHFFFAOYSA-N__XZOZMAVNYBRAAV-UHFFFAOYSA-N.xyz,
OUTKWUDMJHFRGU-NRFANRHFSA-N__HFXDQFPNVOEEDK-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_OUTKWUDMJHFRGU-NRFANRHFSA-N__HFXDQFPNVOEEDK-UHFFFAOYSA-N.xyz,
HDMFIPXUXRCVSW-KGLIPLIRSA-N__HFIBIMAVGXFOMI-YFYNPKGQSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_HDMFIPXUXRCVSW-KGLIPLIRSA-N__HFIBIMAVGXFOMI-YFYNPKGQSA-N.xyz,
HFIBIMAVGXFOMI-YFYNPKGQSA-N__HDMFIPXUXRCVSW-KGLIPLIRSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_HFIBIMAVGXFOMI-YFYNPKGQSA-N__HDMFIPXUXRCVSW-KGLIPLIRSA-N.xyz,
SGTPXJFZUURKLB-UHFFFAOYSA-N__ICIATMMKSQZABV-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_SGTPXJFZUURKLB-UHFFFAOYSA-N__ICIATMMKSQZABV-UHFFFAOYSA-N.xyz,
JTUZSQYKVRWKAH-UHFFFAOYSA-N__ZPOZRMMXODPYAM-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_JTUZSQYKVRWKAH-UHFFFAOYSA-N__ZPOZRMMXODPYAM-UHFFFAOYSA-N.xyz,
ICIATMMKSQZABV-UHFFFAOYSA-N__SGTPXJFZUURKLB-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_ICIATMMKSQZABV-UHFFFAOYSA-N__SGTPXJFZUURKLB-UHFFFAOYSA-N.xyz,
ZPOZRMMXODPYAM-UHFFFAOYSA-N__JTUZSQYKVRWKAH-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_ZPOZRMMXODPYAM-UHFFFAOYSA-N__JTUZSQYKVRWKAH-UHFFFAOYSA-N.xyz,
VPYQYYNBYRGTQW-AZSVPQILSA-N__UWVLHWNZRPRMPH-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_VPYQYYNBYRGTQW-AZSVPQILSA-N__UWVLHWNZRPRMPH-UHFFFAOYSA-N.xyz,
VQPWDHVRAGORSQ-KGLIPLIRSA-N__RXHVCZOZQGEBRY-OGHNNQOOSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_VQPWDHVRAGORSQ-KGLIPLIRSA-N__RXHVCZOZQGEBRY-OGHNNQOOSA-N.xyz,
UWVLHWNZRPRMPH-UHFFFAOYSA-N__VPYQYYNBYRGTQW-AZSVPQILSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_UWVLHWNZRPRMPH-UHFFFAOYSA-N__VPYQYYNBYRGTQW-AZSVPQILSA-N.xyz,
RXHVCZOZQGEBRY-OGHNNQOOSA-N__VQPWDHVRAGORSQ-KGLIPLIRSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_RXHVCZOZQGEBRY-OGHNNQOOSA-N__VQPWDHVRAGORSQ-KGLIPLIRSA-N.xyz,
WLJDEQYURTUSDN-UHFFFAOYSA-N__QLLGDHJQCKPRCY-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_WLJDEQYURTUSDN-UHFFFAOYSA-N__QLLGDHJQCKPRCY-UHFFFAOYSA-N.xyz,
QLLGDHJQCKPRCY-UHFFFAOYSA-N__WLJDEQYURTUSDN-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_QLLGDHJQCKPRCY-UHFFFAOYSA-N__WLJDEQYURTUSDN-UHFFFAOYSA-N.xyz,
WIYQBYRFDSTVFK-UHFFFAOYSA-N__NCJNVNMUNXTXRP-LLVKDONJSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_WIYQBYRFDSTVFK-UHFFFAOYSA-N__NCJNVNMUNXTXRP-LLVKDONJSA-N.xyz,
NCJNVNMUNXTXRP-LLVKDONJSA-N__WIYQBYRFDSTVFK-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_NCJNVNMUNXTXRP-LLVKDONJSA-N__WIYQBYRFDSTVFK-UHFFFAOYSA-N.xyz,
MVBSALWIOJGMMJ-UHFFFAOYSA-N__NMDUUPWJBWOPKJ-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_MVBSALWIOJGMMJ-UHFFFAOYSA-N__NMDUUPWJBWOPKJ-UHFFFAOYSA-N.xyz,
NMDUUPWJBWOPKJ-UHFFFAOYSA-N__MVBSALWIOJGMMJ-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_NMDUUPWJBWOPKJ-UHFFFAOYSA-N__MVBSALWIOJGMMJ-UHFFFAOYSA-N.xyz,
MGZZCLZGCUQURD-UHFFFAOYSA-N__PZRSVCRPOICSCV-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_MGZZCLZGCUQURD-UHFFFAOYSA-N__PZRSVCRPOICSCV-UHFFFAOYSA-N.xyz,
PZRSVCRPOICSCV-UHFFFAOYSA-N__MGZZCLZGCUQURD-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_PZRSVCRPOICSCV-UHFFFAOYSA-N__MGZZCLZGCUQURD-UHFFFAOYSA-N.xyz,
KUMVFZXNHJDWKK-KRWDZBQOSA-N__ZXILWCCRFPYKKS-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_KUMVFZXNHJDWKK-KRWDZBQOSA-N__ZXILWCCRFPYKKS-UHFFFAOYSA-N.xyz,
ZXILWCCRFPYKKS-UHFFFAOYSA-N__KUMVFZXNHJDWKK-KRWDZBQOSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_ZXILWCCRFPYKKS-UHFFFAOYSA-N__KUMVFZXNHJDWKK-KRWDZBQOSA-N.xyz,
AGRIFDATABVSAA-VQHVLOKHSA-N__FGRCHLCDMWLNLN-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_AGRIFDATABVSAA-VQHVLOKHSA-N__FGRCHLCDMWLNLN-UHFFFAOYSA-N.xyz,
FGRCHLCDMWLNLN-UHFFFAOYSA-N__AGRIFDATABVSAA-VQHVLOKHSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_FGRCHLCDMWLNLN-UHFFFAOYSA-N__AGRIFDATABVSAA-VQHVLOKHSA-N.xyz,
NHPAFJNFMXNFJE-GQGBYOKCSA-N__FKQQCAMOYKFRML-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_NHPAFJNFMXNFJE-GQGBYOKCSA-N__FKQQCAMOYKFRML-UHFFFAOYSA-N.xyz,
FKQQCAMOYKFRML-UHFFFAOYSA-N__NHPAFJNFMXNFJE-GQGBYOKCSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_FKQQCAMOYKFRML-UHFFFAOYSA-N__NHPAFJNFMXNFJE-GQGBYOKCSA-N.xyz,
JTHLMNNTJIOMNJ-SECBINFHSA-N__SJFKZHQLGATMKP-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_JTHLMNNTJIOMNJ-SECBINFHSA-N__SJFKZHQLGATMKP-UHFFFAOYSA-N.xyz,
SJFKZHQLGATMKP-UHFFFAOYSA-N__JTHLMNNTJIOMNJ-SECBINFHSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_SJFKZHQLGATMKP-UHFFFAOYSA-N__JTHLMNNTJIOMNJ-SECBINFHSA-N.xyz,
JTNBHQVBHDSNAC-UHFFFAOYSA-N__PVLJSFVBPTWPDH-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_JTNBHQVBHDSNAC-UHFFFAOYSA-N__PVLJSFVBPTWPDH-UHFFFAOYSA-N.xyz,
PVLJSFVBPTWPDH-UHFFFAOYSA-N__JTNBHQVBHDSNAC-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_PVLJSFVBPTWPDH-UHFFFAOYSA-N__JTNBHQVBHDSNAC-UHFFFAOYSA-N.xyz,
QCHWJDZRHFDZJD-UHFFFAOYSA-N__VETNVTQATMWLPV-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_QCHWJDZRHFDZJD-UHFFFAOYSA-N__VETNVTQATMWLPV-UHFFFAOYSA-N.xyz,
VETNVTQATMWLPV-UHFFFAOYSA-N__QCHWJDZRHFDZJD-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_VETNVTQATMWLPV-UHFFFAOYSA-N__QCHWJDZRHFDZJD-UHFFFAOYSA-N.xyz,
LSNASLNKABPJLR-UHFFFAOYSA-N__WRMWPMGWABLVNI-JAJWTYFOSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_LSNASLNKABPJLR-UHFFFAOYSA-N__WRMWPMGWABLVNI-JAJWTYFOSA-N.xyz,
WRMWPMGWABLVNI-JAJWTYFOSA-N__LSNASLNKABPJLR-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_WRMWPMGWABLVNI-JAJWTYFOSA-N__LSNASLNKABPJLR-UHFFFAOYSA-N.xyz,
BMRVRTBYDCOCRE-UHFFFAOYSA-N__OHLOPQAAMJVRMC-BYPYZUCNSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_BMRVRTBYDCOCRE-UHFFFAOYSA-N__OHLOPQAAMJVRMC-BYPYZUCNSA-N.xyz,
OHLOPQAAMJVRMC-BYPYZUCNSA-N__BMRVRTBYDCOCRE-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_OHLOPQAAMJVRMC-BYPYZUCNSA-N__BMRVRTBYDCOCRE-UHFFFAOYSA-N.xyz,
ZVOXCJRWMYGIDI-UHFFFAOYSA-N__HQMKEVGYOFAZNC-QGZVFWFLSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_ZVOXCJRWMYGIDI-UHFFFAOYSA-N__HQMKEVGYOFAZNC-QGZVFWFLSA-N.xyz,
HQMKEVGYOFAZNC-QGZVFWFLSA-N__ZVOXCJRWMYGIDI-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_HQMKEVGYOFAZNC-QGZVFWFLSA-N__ZVOXCJRWMYGIDI-UHFFFAOYSA-N.xyz,
HVSRZJMRFSSVJH-UHFFFAOYSA-N__CKFAMVUEYKNAOA-JBDAPHQKSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_HVSRZJMRFSSVJH-UHFFFAOYSA-N__CKFAMVUEYKNAOA-JBDAPHQKSA-N.xyz,
CKFAMVUEYKNAOA-JBDAPHQKSA-N__HVSRZJMRFSSVJH-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_CKFAMVUEYKNAOA-JBDAPHQKSA-N__HVSRZJMRFSSVJH-UHFFFAOYSA-N.xyz,
QPWOEOCIQIJVMI-UHFFFAOYSA-N__CTKSHSOARTTYFC-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_QPWOEOCIQIJVMI-UHFFFAOYSA-N__CTKSHSOARTTYFC-UHFFFAOYSA-N.xyz,
CTKSHSOARTTYFC-UHFFFAOYSA-N__QPWOEOCIQIJVMI-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_CTKSHSOARTTYFC-UHFFFAOYSA-N__QPWOEOCIQIJVMI-UHFFFAOYSA-N.xyz,
IJJLRUSZMLMXCN-UNTFVMJOSA-N__YYDDJZUCNNMWEQ-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_IJJLRUSZMLMXCN-UNTFVMJOSA-N__YYDDJZUCNNMWEQ-UHFFFAOYSA-N.xyz,
YYDDJZUCNNMWEQ-UHFFFAOYSA-N__IJJLRUSZMLMXCN-UNTFVMJOSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_YYDDJZUCNNMWEQ-UHFFFAOYSA-N__IJJLRUSZMLMXCN-UNTFVMJOSA-N.xyz,
ZSGOHBRTWBAIIJ-UHFFFAOYSA-N__MTSIWIYSTNXFFY-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0005/xyz_prod/prod_ZSGOHBRTWBAIIJ-UHFFFAOYSA-N__MTSIWIYSTNXFFY-UHFFFAOYSA-N.xyz,
